Product Name,Brand,Calories (kcal),Proteins (g),Fat (g),Sugar (g),Salt (g),Carbohydrates (g),Code,Ingredients Text,Serving Suggestions
PASTA CAO au cacao et noisettes,Auchan,542.0,5.9,32.0,54.0,0.13,55.0,3245677722351,"Sucre, huile de colza, pâte de NOISETTES 13%, cacao maigre en poudre¹ 7,4%, LAIT* écrémé en poudre, beurre de cacao¹, lactosérum en poudre (LAIT*), émulsifiant : lécithines. Peut contenir d'autres fruits à coque. Lait origine UE et non-UE (Royaume-Uni). ¹Rainforest Alliance Certified™. ra.org/mb",N/A
Butternut Squash & Sage Ravioli,N/A,206.0,6.4,7.8,2.5,0.6,26.2,00434973,"Fresh Egg Pasta (Wheat Flour, Free Range Egg, Durum Wheat Semolina, Water), Butternut Squash (32%), Breadcrumbs (Wheat Flour, Salt, Yeast), Vegetable Oil (Sunflower, Rapeseed, Corn, Fully Refined Soybean), Mascarpone Cheese (Cows' Milk) (Cream (Cows' Milk), Acidity Regulator: Citric Acid), Wheat Flour, Butter (Cows' Milk), Whey Powder (Cows' Milk), Medium Fat Hard Cheese (Cows' Milk), Salt, Sage (0.5%). urchase Allergy advice: For allergens, including cereals containing gluten, see ingredients in bold. Also, not suitable for customers with an allergy to soya due to manufacturing methods. TRAY, FILM & SLEEVE Recycle We're sure you'll love Try me! this product. If you 't cimplu return",N/A
Girasoli Potiron & Petits Oignons Grillés Plaisir du Primeux,Rana,247.0,8.8,7.8,7.7,0.73,32.0,8001665712873,"Farce 60% : purée de potiron 41%, ricotta (sérum de lait , lait, sel), fibres végétales (maïs et blé), fromage râpé, fromage mozzarella, chapelure (farine de blé tendre, eau, sel, levure), crème (contient du lait), huile de tournesol ,  lactose, moutarde au fruit confit (coing,  sucre, arôme naturel), flocons de pomme de terre, oignon grillé 1.1%,  amidon, sel, biscuits amaretti (sucre,  amandes d'abricots, blancs d'œufs, arômes naturels), arômes naturels, Pâte 40% :  farine de blé tendre,  œufs 30%, semoule de blé dur.",N/A
Instant soup with chicken flavor,REEVA,413.0,7.5,18.9,1.6,5.5,51.7,4820179256918,",quot,noodles (91,1%): high quality wheat flour, vegetable oil (palm oil, sunflower oil (rich oleic) in variable proportions), drinking water, food salt, acidity regulators: e501і, e330, stabilizers: e452і,  e451і, coloring: e160a(і),   soup base (6,7%): added salts, taste and aroma enhancers: e621, e631, e627, maltodextrin, sugar, dried tomato powder (0,2%), flavors, dried onion powder (0,1%), dried parsley (  0,07%),  potato starch, ground red pepper, vegetable oil (palm oil, sunflower oil (rich oleic) in variable proportions), coloring: e101і,   seasoned oil (2,2%): refined sunflower oil, aroma, antioxidant: е306,  the product may contain small amounts of celery, eggs and milk,,quot,",N/A
Tomato & Mascarpone Stir Through Sauce,Aldi,183.0,1.9,16.1,5.7,1.87,9.7,4061459285017,"Water, MASCARPONE CHEESE (MILK) (21%), TOMATO PULP (19%), TOMATO PURÉE (18%), Sunflower Oil, Sugar, Modified Maize Starch, Onion, Flavourings, Salt, Garlic Purée, Modified Potato Starch, Basil, Acidity Regulator: Citric Acid, Flavouring (contains Mil ALLERGY ADVICE: For allergens, see ingredients in bold. DIETARY ADVICE: Suitable for vegetarians. WARNING: Safety button pops when seal is broken. No artificial colours, flavourings or preservatives. NUTRITION: Typical values per 100g (as sold) Energy 799kJ/",N/A
"Nissin, top ramen, ramen noodle soup, chicken","Nissin,  Nissin Foods (Usa) Co.  Inc.",447.0,10.6,16.5,0.0,2.32,62.4,0070662010037,"enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), palm oil, salt, contains less than 2% of autolyzed yeast extract, calcium silicate, citric acid, disodium guanylate, disodium inosinate, dried leek flake, garlic powder, hydrolyzed corn protein, hydrolyzed soy protein, maltodextrin, monosodium glutamate, natural and artificial flavor, onion powder, potassium carbonate, powdered chicken, rendered chicken fat, sodium alginate, sodium carbonate, sodium tripolyphosphate, soybean, spice and color, sugar, tbhq (preservative), wheat,",N/A
Bio Spaghetti,"Combino, Lidl, Pasta ZARA",350.0,12.0,1.2,3.2,0.0,71.0,20114992,Hartweizengriess,N/A
Nouilles Japonaises saveurs légumes et sauce soja,"Tanoshi, Tanoshi japon",83.0,1.6,4.0,0.6,0.67,10.0,3229820786711,"Nouilles 58g: farine de blé 68%, huile de tournesol, sel, poudres à lever : carbonates de sodium, carbonates de potassium. Assaisonnement saveur légumes et sauce soja 7g : sel, sucre, sauce soja1,4% (fèves de soja, blé, maltodextrine de maïs, sel), champignons noirs 1,3%, arômes, carottes 0,9%, maltodextrine de maïs, extrait de levure, oignons 0,3%, oignons verts 0,2%, ail 0,1%, sucre caramélisé, exhausteur goût : 5'-ribonucleotide disodique, chili, huile de colza, curcuma en poudre. Pourcentages exprimés sur l'ensemble du produit fini. Peut contenir des traces de céleri, crustacés, lait, moutarde. Fabriqué en Lituanie. 3 229820",N/A
"Merlu blanc compotée à la provençale, linguine au safran",Marie,135.0,8.2,5.3,1.8,0.66,13.0,3248830862987,"Linguine cuites 41,4% (eau, semoule de _blé_ dur, huile de colza), _merlu_ blanc 30%, courgettes grillées 7,5%, tomates 2,9%, oignons 2,9%, tomates pelées concassées au jus 2,7% (tomates, jus de tomates), concentré de tomates, eau, _beurre_, huile d'olive vierge 1,6%, poivrons jaunes 1%, tomates semi-déshydratés et marinées 0,9% (tomates, huile de colza, sel, origan, ail), sel, jus de citron concentré, farine de _blé_, ail 0,2%, sucre, paprika, basilic, thym, piment, aneth, curcuma, safran.",N/A
Queso gouda en lonchas,Carrefour,349.0,24.0,28.0,0.0,1.9,0.0,3560070100453,"Leche pasteurizada de vaca, sal, fermentos lácticos, coagulante microbiano",N/A
Pasta Quills,Tesco,158.0,5.8,0.4,0.7,,31.5,5031021388971,Durum Wheat Semolina.,N/A
Soba Chilli Noodles,Nissin,,,,,,,5997523315535,"Noodles 71,7% [WHEAT flour, palm oil, salt, flavour enhancer (E621), acidity regulators (sodium carbonate, citric acid), stabiliser (E451), antioxidants (E306), (sugar, water, dextrose, rapeseed oil, flavour enhancers (E621, E635) vinegar, soy sauce (water, SOYBEAN, salt, WHEAT), molasses, colour (E150c), salt, spices, hydrolysed maize protein, tomato powder, flavourings, acidity regulator (citric acid), chilli powder (0.5%), cabbage, red bell pepper. May also contain traces of celery, crustaceans, fish, milk, molluscs, mustard and sesame",N/A
Lasaña Fácil,El Pavo,360.0,12.0,1.4,1.5,0.0,73.0,8410173072025,"durum wheat grits,",N/A
Thick Udon Noodles,By Sainsbury's,127.0,4.6,0.6,0.5,0.0875,25.0,00159340,"Water, Wheat Flour (28%), Modified Tapioca Starch, Salt, Acidity Regulator:Lactic Acid.",N/A
Egg Noodles,Nature's pick,152.0,5.05,1.47,0.245,0.049,28.4,4088600104751,"cooked noodles (99%) [water, wheat flour (wheat flour, calcium carbonate, iron, niacin, thiamin), pasteurised free range egg (1%), salt, ground turmeric], rapeseed oil,",N/A
"Tortellini Pesto, Basilic & pignons","Giovanni Rana, Rana",292.0,11.0,12.0,4.1,0.98,32.0,8001665714389,"Farce 53% : pesto de basilic 35% (huile de tournesol, basilic 27%, fromage Pecorino Romano AOP 14%, noix de cajou, fromage râpé, sel, pignons de pin 3%), ricotta 33% (sérum de lait, lait, sel), fibres végétales (maïs et pommes de terre), fromage mozzarella, chapelure (farine de blé tendre, eau, sel, levure), lactose, amidon, arômes naturels (contiennent orge). Pâte 47% : farine de blé tendre, œufs 30%, semoule de blé dur.",N/A
Tortellini Fromages italiens,"Giovanni Rana, Rana",272.0,12.0,10.0,2.3,1.3,31.0,8001665714396,"Farce 53% ricotta 35% (sérum de _lait_, _lait_, sel), fromage râpé 12%, _crème_ (contient du _lait_), _fromage_ mozzarella 8%, fibres végétales (maïs et pommes de terre), chapelure (farine de _blé_ tendre, eau, sel, levure), amidons, huile de tournesol, fromage Gorgonzola A.O.P.* 4%, fromage Pecorino Romano A.O.P. 3,5% _lait_ écrémé en poudre, sel, arômes naturels (contiennent _lait_, _blé_).

Pâte 47% farine de _blé_ tendre, _œufs_ 30%, semoule de _blé_ dur.",N/A
Bolognese pasta sauce,Lidl,46.0,1.5,0.6,5.0,0.69,8.0,4056489656425,"78% tomatoes, 10% tomato paste, 3% onion, sugar, modified maize starch, salt, sunflower oil, basil (0,3% garlic puree, mixture of spices and herbs (parsley, oregano, black pepper), acidity regulator: citric acid",N/A
,"Fentimans, Toque du chef",181.0,8.9,9.2,3.5,0.84,15.0,20163723,"water, 24% raw beef from france, 20,4% tomato sauce (water, tomato concentrate), durum wheat semolina, 6,4% emmental (milk), 3,1% onions, skimmed milk powder, rapeseed oil, wheat flour, modified corn starch, salt, milk derivatives, 0,16% garlic, 0,11% aromatic plants, thickeners: carob seed flour, xanthan gum, sugar,  natural flavourings,",N/A
Macaroni,Panzani,361.0,12.0,2.0,3.7,0.0,72.0,3038350013101,Semoule de BLÉ dur de qualité supérieure. Peut contenir du soja et de la moutarde. Si le numéro de lot contient la lettre N: peut contenir de l'œuf.,N/A
"Gratin de pâte, épinard, poireau et sauce au comté surgelé",Picard,157.0,5.3,9.2,0.5,0.59,13.0,3270160874538,"Pâte conchiglie précuite 30% [eau, semoule de _blé_ dur (_gluten_)], épinard 15,4%, eau, poireau 13,9%, crème fraîche liquide (_lait_) 13,9%, comté (contient _lait_) 8,4%, beurre (_lait_), amidon de riz, sel, persil, extrait de légumes, poivre.",N/A
Tomato & Mascarpone Pasta Sauce,Tesco,91.0,1.8,6.0,5.9,0.6,6.5,5052910834508,"ingredients tomato (48%), partially reconstituted tomato purée (30%), mascarpone full fat soft cheese (10%), cornflour, sugar, medium fat soft cheese (2%), onion, rapeseed oil, salt, acidity regulator (citric acid), garlic purée, dried egg yolk, basil, parsley, stabiliser (xanthan gum), firming agent (calcium chloride), mascarpone full fat soft cheese contains: cheese (milk), modified maize starch, salt, preservative (potassium sorbate), medium fat see ingredients in bold, ri* soft cheese contains: cheese (milk), sea salt, allergy advice for allergens, suitable for vegetarians nutrition as sold typical values % of a 5% 337kj /",N/A
Colazione più con 5 cereali,Kinder,417.0,10.3,19.7,24.5,0.00069,47.2,8000500283219,"Farina di FRUMENTO (23,5%), zucchero, olio di palma non idrogenato, tuorlo d'UOVO (8%), LATTE in polvere reidratato (6,5%), olio di girasole non idrogenato, acqua, fiocchi macinati (3,8%) di: riso. ORZO, SEGALE. AVENA, FRUMENTO: LATTE scremato in polvere (3,5%), glutine di FRUMENTO. lievito di birra, estratto di malto d'ORZO (1,4%), proteine del LATTE, emulsionanti (mono e digliceridi degli acidi grassi), aromi, farina di riso, cacao, cacao magro, amido di FRUMENTO, estratto di caffé solubile, sciroppo di glucosio-fruttosio, sale, albume d'UOVO in polvere. Può contenere SOIA, MANDORLE, SENAPE",N/A
Hélices Vegetales,Hacendado,346.0,13.0,1.5,3.1,0.03,68.0,8480000063441,"Pasta alimenticia de Calidad Superior: 100% sémola de _trigo_ duro (_gluten_). Pasta compuesta al tomate: sémola de _trigo_ duro (_gluten_), 3,5% tomate deshidratado. Pasta compuesta a las espinacas: sémola de _trigo_ duro (_gluten_), 2,5% espinacas deshidratadas.",N/A
FRESH EGG PASTA TAGLIATELLE,Sainsbury's,126.0,5.4,0.7,0.4,7.5e-05,23.7,00636056,"Durum Wheat Semolina, Pasteurised Egg, 15%, Water",N/A
Italiamo Fusilli Pugliesi Tris,"Italiamo, Italiamo Lifl",362.0,125.0,19.0,11.0,1.0,72.4,20462642,"yellow pasta ( durum wheat semolina ), green pasta ( durum wheat semolina , dried spinach), red pasta ( durum wheat semolina , sun-dried tomatoes, dried beetroot),",N/A
Tortiglioni n° 23,De Cecco,351.0,14.0,1.5,3.4,0.0,69.0,8001250120236,Pasta di semola di grano duro.,N/A
Tagliatelle-88,N/A,350.0,12.1,0.7,2.2,0.0,72.7,6111069005845,N/A,N/A
Fusilli,Cucina,343.0,12.1,2.63,3.23,0.0202,63.8,4088600119700,"durum wholewheat semolina, water",N/A
Egg Noodles,Tesco,123.0,4.0,1.2,1.2,0.0517,22.7,03264690,"Water, Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Pasteurised Egg, Rapeseed Oil, Salt, Firming Agents (Potassium Carbonate, Sodium Carbonate), Acidity Regulator (Citric Acid), Colour (Beta-Carotene).",N/A
Bio Pasta Sauce Arrabbiata,Combino,46.0,1.3,0.8,5.9,0.6,7.0,4056489447153,"tomate 80%, concentré de tomate 11%, poivrons 3%, sucre de canne, sel de mer, huile d'olive, ail 0,5 %, amidon, piment, aromates, herbes, jus de citron concentré",N/A
Basil and Pine Nut Ravioli,Sainsbury's Taste the Difference,202.0,7.6,7.0,2.3,0.875,26.1,00435154,"Fresh Egg Pasta (45%) (_Wheat_ Flour, Free Range _Egg_ (23%), Durum _Wheat_ Semolina, Basil Paste (4%), Spinach (2%)), Ricotta Cheese (26%) (Cows' _Milk_), Whey Powder (Cows' _Milk_), Basil Paste (6%) (Basil, Sunflower Oil, Salt, Acidity Regulator: Sodium Hydrogen Carbonate), Potato Flakes, Sunflower Oil, Water, Pine Nuts (2%), Salt, Hard Grated Cheese (Cows' _Milk_).",N/A
Jorsades,N/A,354.0,12.0,2.0,1.0,12.5,72.0,6111249945824,N/A,N/A
Penne au ble complet,N/A,354.0,12.0,2.0,1.0,,72.0,6111249945817,N/A,N/A
Straight To Wok Medium Noodles,Tesco,147.0,5.5,1.7,0.0,0.3,26.3,5052910433244,"Wheat Flour, Water, Canola Oil, Acidity Regulators (Lactic Acid, Sodium Phosphate), Salt, Antioxidant (Alpha-Tocopherol). Allergy Advice For allergens, including cereals containing gluten, see ingredients in bold.",N/A
Egg noodles,Sainsbury's,140.0,3.7,2.3,1.2,0.0975,25.7,01730258,"Cooked Egg Noodles (Water, Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Pasteurised Whole Egg, Salt, Firming Agents: Potassium Carbonate, Sodium Carbonate; Colour: Beta-carotene; Acidity Regulator: Citric Acid), Rapeseed Oil.",N/A
Pasta Sauce Arrabbiata,"Combino, Italiamo, La Doria S.p.A.",49.0,1.6,2.1,5.3,0.7875,5.4,20300623,"80% gehackte Tomaten, 9% Tomatenmark doppelt konzentriert, Olivenöl, rote Paprikaschoten, 1% Knoblauch, Zucker, Speisesalz, 0,55% Petersilie, 0,13% Chilischoten",N/A
XtremBox - Radiatori Bolognaise,"Sodebo, pasta xtrem",153.0,7.0,4.25,3.0,0.8,20.8,3242272260554,"Radiatori cuits (semoule de blé dur 26%, eau, oeuf, sel), viande de boeuf, eau, purée de tomates, purée de tomates double concentré, oignons, huile de colza, carottes 1℅, fécule de manioc, sucre, conservateurs : sorbate de potassium, acétate de sodium, sel, arôme naturel, poivre, laurier, romarin.
Ce produit peut contenir des traces de fruits à coque. Informations en gras destinées aux personnes allergiques. Boeuf: Origine France",N/A
Coquillettes,"Marque Repère, Turini",337.0,11.0,2.0,3.0,0.025,65.0,3564700769089,Semoule complète de blé dur. Traces d'œufs.,N/A
Dolmio Original Bolognese Pasta Sauce 750G,Dolmio,55.0,1.3,1.0,6.8,0.797,9.1,4002359634529,"tomatoes(76%),tomato aste(l emonjuicessalt,sunflower oil, basil(0b0%), garlic, parsley, herbs, spicew",N/A
Soba Instant Nudeln,Nissin,198.0,4.2,8.5,2.8,1.2,24.8,5997523324278,"noodles 82,8% [wheat flour, palm oil, salt, flour processing agents (e500, e451), e501 stabilizer, e412 thickener, antioxidant e306], seasoning sauce 16,4% [sugar, water, rapeseed oil, soja sauce (water, soybeans, salt, wheat), taste enhancers (e621,e635), e150c dye, dextrose, molasses, vinegar, salt, spices, hydrolyzed vegetable proteins, tomato powder, acidic corrector green onion,",N/A
Farfalle 500 g,Haugen-Gruppen AS,356.0,14.5,1.6,3.1,0.01,69.5,8008343200851,Durumhvete,N/A
famila Barilla Penne Fusilli Integrale – Vollkorn-Hartweizengrieß-Pasta mit natürlichen Ballaststoffen 500g 1.66€ 1kg 3.32€,"BARILLA NORGE AS, famila Barilla",161.0,6.0,1.2,,,30.0,8076809529457,"Vollkorn-_Hartweizengrieß_, Wasser,",N/A
Shin Cup Gourmet Spicy Noodle Soup,Nongshim,436.0,7.6,14.0,4.8,4.82,70.0,8801043031011,"noodles: wheat flour(64,4%),potato starch,palm oil,salt,sachet: salt,flavour enhancer(e621),spices,tapioca starch,sugar,soy sauce powder,soybean paste powder,flavour enhancer (e627,e631),vegetables: dried green onion,dried mushroom,dried carrot,freeze dried red pepper,",N/A
Lunch on the Go Mediterranean Style Tuna Salad,John West,98.2,7.73,2.32,3.41,0.805,10.9,5000171050656,"Pasta (28%) (Water, Durum _Wheat_ Semolina, _Egg_ White Powder), Skipjack _Tuna_ (20%), Tomatoes (11%), Red Peppers (10%), Onions, Yellow Peppers (5%), Green Peppers (3%), Green Olives (2%), Concentrated Tomato Purée, Spirit Vinegar, Virgin Olive Oil, Sugar, Salt, Herbs, Natural Flavourings, Spice Extract, Spice, Thickener: Guar Gum.",N/A
Bolognese Pasta Sauce,"Specially Selected, Aldi",50.6,1.29,2.12,5.18,0.541,5.88,4088600054469,"tomato pulp (34%), tomato paste (18%), water, cherry tomato (10%), vino chianti dop chianti wine (7%), onions (4%), carrots, celery, extra virgin olive oil (1,5%), garlic purée (1,5%), olive oil, sugar, salt, acidity regulator, lactic acid, black pepper, basil, laurel, oregano, thyme, nutmeg, allergy advice: for allergens, see ingredients in bold, dietary advice: suitable for vegetarians caution:  contains alcohol, no artificial colours, flavourings of preservatives, lid not-071330-001",N/A
Wholewheat Couscous,Tesco,164.0,6.5,1.0,1.4,0.01,30.0,5051399360447,Durum Wholewheat Semolina.,N/A
Sugo all'Arrabiatta,Rummo,56.0,1.1,3.5,4.0,1.0,4.5,8008343299688,"Purée de tomates 92 %, huile de tournesol 3%, oignons, piment fort 0,5%, poudre de piment 0,2%, jus de citron concenté, sel",N/A
Linguine,Deluxe,358.0,14.0,1.2,3.4,0.01,71.0,4056489633112,Durum Wheat Semolina,N/A
Spaghetti semi-complets,"Carrefour BIO, Groupe Carrefour",343.0,13.0,1.8,3.5,0.03,67.0,3270190156222,Semoule de _blé_ dur semi-complète biologique.,N/A
Pasta Per Lasagne x 6 feuilles,Rana,276.0,9.9,2.2,0.8,0.07,53.0,8001665123068,"Farine de _blé_ tendre, semoule de _blé_ dur, _œufs_ 18%, eau.",N/A
Паста от пълнозърнест грис от твърда пшеница,La Molisana,353.0,15.0,2.0,3.3,0.08,65.0,8004690612804,грис от твърда _пшеница_,N/A
Picolini,Barilla,359.0,12.2,2.0,3.5,0.013,71.5,8076809523523,"durum wheat semolina, water, may contain traces of soy,",N/A
Pajaritas con vegetales,Hacendado,347.0,13.0,1.5,3.1,0.03,68.0,8480000063052,"Sémola de _trigo_ duro (_gluten_), tomate deshidratado 3,5%, espinacas deshidratadas 2,2%,",N/A
stir-in sun-dried tomato,dolmio,113.0,1.47,8.0,5.6,,8.0,5010034592605,"Tomatoes (67%), onion, sunflower oil, sun-dried tomato (4.4%), double concentrated tomato paste (4.2%), modified maize starch, sugar, basil, salt, garlic powder, acidity regulator (citric acid), spice.",N/A
Onion & Garlic pasta sauce,"Cucina,Aldi",44.0,1.7,0.5,6.3,0.56,8.1,4088600304649,"tomato (71%), concentrated tomato purée (17%), onion (6%), water, sugar, dried garlic (1%), parsley (1%), salt, acidity regulator (citric acid) roasted garlic purée, yeast extract, carrot juice concentrate, mushroom juice concentrate, flavourings, onion juice concentrate, ground black pepper, dried tomato, dried onions",N/A
