Product Name,Brand,Calories (kcal),Proteins (g),Fat (g),Sugar (g),Salt (g),Carbohydrates (g),Code,Ingredients Text,Serving Suggestions
Juicy & Zingy Smooth Orange Juice,Sainsbury's,37.0,0.6,0.5,7.6,0.06,8.0,01305333,Orange Juice (100%).,N/A
100% pur jus multifruits,"CMI (Carrefour Marchandises Internationales), Carrefour, Groupe Carrefour",46.0,0.0,0.5,10.0,0.0,10.0,3560070275328,"Jus de pomme 46%, jus de kaki 15%, purée de pêche 11%, purée de prune 10%, purée de banane 5,5%, purée de pomme 3%, purée d'abricot 3%, purée de poire 3%, jus d'ananas 1,5%, purée de mangue 1%, jus de fruit de la passion 1%, vitamine C.",N/A
Zumo de Manzana,Hacendado,44.0,0.1,0.1,10.5,0.0,11.3,8480000394040,"apple juice from concentrate and acidulant (citric acid),",N/A
Orangensaft,Rio doro,44.0,0.7,0.1,9.6,0.03,9.6,4061458037877,100% Orangensaft mit Fruchtfleisch.,N/A
100% pur jus gingembre & citron,"Hermann PF Getränke, Solevita",11.0,0.5,0.5,2.6,0.01,2.6,4056489262190,"97% jus de gingembre¹, 3% jus de citron¹. ¹issus de l'agriculture biologique.",N/A
Zumo De Clementina,Hacendado,42.0,0.6,0.1,9.5,0.0,9.7,8480000399243,100% zumo de mandarina,N/A
Apple Juice,"Tesco, The Grower’s Harvest",47.0,0.1,0.1,11.1,0.01,11.1,5057753097431,APPLE JUICE FROM CONCENTRATE,N/A
Berry set go,Innocent,43.0,0.18,0.0,9.3,,10.0,5038862133142,"5 pressed apples (80%), 3/4 of a pressed pear (13%) ½ of a crushed cucumber (6%), a squeeze of lime a dash of spirulina extract, a dash of matcha infusion (0.2%), a dash of safflower extract, a des of liquorice infusion, a dash of ginger infusion and some vitamins (B1, B2, B3, B6 & E)",N/A
Danao multi vitamines,Danao,36.0,0.8,0.1,7.3,0.0,7.6,3661505086608,"Jus et purées de fruits à base de concentrés 66,4% (pomme 55,5%, orange 5,6%, ananas 1,8%, fruit de la passion 1,8%, goyave 0,4%, abricot 0,4%, mangue 0,4%, banane 0,2% , citron vert 0,2 %), eau, lait écrémé 16%, stabilisant : pectine de fruit, arômes naturels, colorant : carotènes, vitamines E et C, acidifiant : acide citrique, concentré (betterave rouge et carotte).",N/A
succo di mela,Solevita,42.0,0.0,0.0,9.7,0.01,10.2,4056489126652,"Succo di mela da concentrato, Frutta: 100%,",N/A
PLJ Lemon,Rayner's,4.0,0.09,0.04,0.4,0.03,1.08,5015285811123,"Lemon Juice (90%), Vitamin C, Natural Lemon Flavour, Lemon Oil, Preservative: _Sulphur Dioxide_ (contains _Sulphites_).",N/A
100% Apple Juice,"The juice company, Aldi",48.0,0.1,0.1,11.2,0.0,11.2,4088600388779,"APPLE JUICE NOT FROM CONCENTRATE (100%), Antioxidant: Ascorbic Acid.",N/A
Gold Machine Super Smoothie,Naked,46.0,0.3,0.0,9.3,,11.0,5022313000701,"Apple juice from concentrate (62%), Apple puree, Mango puree (6%), Orange juice from concentrate, Guava puree (4%), Banana puree, Passionfruit (3%), Extracts (Carrot, Pumpkin), Vitamins C E, B6, Thiamin, Riboflavin.",N/A
jus orange sans pulpe,Andros,40.0,0.6,0.1,9.1,0.01,9.1,3045320104141,Jus d'orange,N/A
Jus De Pomme,Agidra,43.0,0.5,0.0,10.0,0.0,10.0,3580283510153,jus de pomme,N/A
Boisson petillante Belvoir Fleur de Surea,Belvoir Fruit Farms,32.0,0.0,0.0,7.8,0.0,7.9,5022019010110,"Carbonated spring water, sugar, elderflowers, pressed lemon juice, citric acid.",N/A
Cola Zero azúcar,Hacendado,0.5,0.0,0.0,0.0,0.02,0.1,8480000290731,"Agua carbonatada, colorante (E150d), acidulante (E338), edulcorantes (E952, E950, E951), corrector de acidez (citratos de sodio), aroma (cafeína), aroma natural,",N/A
Suc de portocale din concentrat,Solevita,44.0,0.7,0.1,9.0,0.02,9.8,20690755,Сок от портокал от концентрат.,N/A
Eton Mess,Candy Kittens,344.0,0.4,0.2,61.0,0.075,84.0,5060384262895,"sugar, glucose syrup, modified starch, dextrose, 6% strawberry juice from concentrate, 4% coconut water from concentrate, acids (malic acid, citric acid, lactic acid), potato protein, natural flavourings, fruit and plant concentrates (sweet potato, apple), hydrolysed pea protein, sunflower oil, glazing agent: carnauba wax.",N/A
Ananas in Scheiben,Del monte,53.0,0.4,0.0,12.28,0.0,14.04,0024000011859,"Pineapple, pineapple juice.",N/A
Nectar Multivitamines - Light,"Lidl, Linessa, Solevita",22.0,0.5,0.5,4.4,0.01,4.6,20377120,"Eau, jus de pomme à base de concentré, jus d'orange à base de concentré, jus de citron à base de concentré, jus de carottes à base de concentré, purée de banane, jus d'ananas à base de concentré, jus de fruit de la passion à base de concentré, purée d'abricot concentrée, purée de mangue concentrée, purée de goyave, jus de pamplemousse à base de concentré, jus de kiwi à base de concentré, jus de raisin blanc à base de concentré, vitamine C, niacine, vitamine E, Acide pantothénique, vitamine B6, vitamine B1, biotine, vitamine B12, édulcorant : cyclamates, saccharines ; provitamine A",N/A
Tropicana Bio Jus de fruit pressé pomme 75 cl,"Tropicana, Tropicana Bio",48.0,0.1,0.0,10.4,0.0,10.8,3502110010780,"Jus et purée de pomme biologiques, antioxydant : acide ascorbique",N/A
Orange juice smooth. 100% pure juice,Tesco,45.0,0.6,0.0,10.0,0.1,10.0,5010204845647,100% Orange Juice.,N/A
orange with bits,innocent,39.0,0.8,0.0,7.7,0.0,8.4,5038862100502,11 juicy oranges (100%),N/A
Orange juice with bits,Innocent,43.0,0.73,0.0,8.8,0.0,9.5,5038862100700,Orange Juice,N/A
Jus d'ananas,Innocent,48.0,0.4,0.0,9.2,0.0,11.0,5038862132411,ananas pressé (100%).,N/A
Le BIO 1L pomme,Joker,36.0,0.0,0.0,8.2,0.0,8.5,3123349014464,"Jus de pomme à base de jus concentré, eau. Teneur en fruits 85% minimum.",N/A
Jus de pomme,"Marque Repère, Jafaden",40.0,0.5,0.5,10.0,0.01,10.0,3564706579194,JUS DE POMME,N/A
"Apple, Mango, Spinach & Avocado Smoothie",Chef Select,59.0,0.5,1.3,10.2,0.01,11.1,4056489217435,"70% Apple Juice, 10% Mango Purée, 9% Spinach Juice, 6% Avocado Purée, 5% Banana Purée, Antioxidant: Ascorbic Acid.",N/A
jaouda press up peche 1l,jaouda,,0.3,0.0,12.0,5.1e-07,12.8,6111242107175,"Jus de pêche à base de purée de  pêche, eau, sucre, acidifiant: acide citrique, arôme naturel.",N/A
Jaouda Pressup orange 1l,Jaouda,45.4,0.3,0.0,10.5,0.0025,11.0,6111242107168,"orange juice from orange concentrate, water, sugar, orange pulp, citric acid, vitamin C, natural aroma, provitamin A",N/A
Coca-Cola,The Coca-Cola Company,44.0,0.0,0.0,10.6,0.02125,10.9,8901764012914,"CARBONATED WATER, SUGAR, ACIDITY REGULATOR (338), CAFFEINE (8.7 mg/100 g), COLOUR (150d), FLAVOURS (NATURAL FLAVORING SUBSTANCES).",N/A
Italian plum tomatoes,Sainsbury's,22.0,1.1,0.5,3.8,2.5e-05,3.8,01062045,"Tomatoes (65%), Concentrated Tomato Juice. Acidity Regulator : Citric Acid.",N/A
100% pur jus orange sans pulpe,Carrefour,39.0,0.5,0.0,8.7,0.0,9.4,3560070167470,Jus d'Orange,N/A
Smooth Orange,Tropicana,41.0,0.8,0.0,8.4,0.0,9.3,5022313331607,100% Orange Juice.,N/A
Coca Cola,Coca-Cola,42.0,0.0,0.0,10.6,0.0,10.6,8888002076009,"carbonated water, high fructose corn syrup, sucrose, caramel colour, phosphoric acid, flavourings, caffeine",N/A
Pure Apple Juice,Tesco,46.0,0.1,0.0,11.1,0.0,11.1,5000119010674,Apple juice from concentrate.,N/A
Wonder Green Juice,Innocent,43.0,0.18,0.0,9.3,0.0,10.0,5038862136181,"blend of fruit & vegetable juices with extracts & infusions + added vitamins. hgredients: apple juice (80%), pear juice (13%), cucumber puree (6%), lime juice, spirulina extract, matcha infusion (0.2%), safflower extract, liquorice infusion, ginger infusion & vitamins (B₁, B2, B3, B6 & E) utrition info per 100ml 171kJ (",N/A
Sprite,Coca Cola,40.0,0.0,0.0,9.8,0.035,10.0,8901764032707,"CARBONATED WATER, SUGAR, ACIDITY REGULATORS (330,331(ii)), PRESSERVATIVE (211) & SWEETENER (960).",N/A
Dried cranberries,Tesco,359.0,0.4,1.8,67.5,0.02,83.9,5052109860981,"Dried Cranberry, Pineapple Juice Concentrate, Sunflower Oil.",N/A
"Bebida de zumo de naranja, mango y zanahoria",la verja,23.0,0.3,0.0,5.4,0.01,5.4,8410261773346,"Zumo de frutas parcialmente a partir de concentrado (45% naranja y 5% mango), agua, zanahoria a partir de concentrado (5%), acidulante: ácido cítrico, edulcorante (E-955),antioxidante: ácido ascórbico, aromas y colorante: beta caroteno.",N/A
Simply Orange Pulp Free,"Simply Juices and Drinks,Simply Beverages",45.8,0.833,0.0,9.58,0.0,10.8,0025000100000,100% orange juice,N/A
,Tesco,22.0,0.3,0.1,0.9,0.1,1.0,5051140152895,"Ingredients Lime Juice from Concentrate, Lime Oil, Preservative (Potassium Metabisulphite).",N/A
Chopped Italian Tomatoes in tomato juice,M&S,25.0,1.3,0.2,3.8,0.02,3.9,00821964,NGREDIENTS Italian Chopped Tomatoes (65%) - Tomato  Juice · Acidity Regulator: Citric Acid.,N/A
Orange juice,Tesco,47.0,0.5,0.1,10.5,0.01,10.5,5057753097370,orange juice from concentrate,N/A
Smoothie énergie,Innocent,52.0,0.6,0.0,10.0,0.0,12.0,5038862237482,"Ingrédients 1 1/2pomme pressée (50 %), 10 raisins pressés, 3/4 de banane écrasée, 2 fraises mixées (10%), 10 cassis écrasés (3%), 2 griottes écrasés (3,3%), un doigt de betterave pressée, de l'extrait de racine de chicorée, des graines de lin (0,11 %), un soupçon d'infusion de guarana (0,01 %) et des vitamines (B1, B2, B6, C, E, niacine).",N/A
Orange juice with bits,The Juice Company,47.0,0.5,0.5,11.0,0.01,11.0,4088600057811,ORANGE JUICE NOT FROM CONCENTRATE WITH BITS (100%).,N/A
Tomato Juice,Solevita,20.0,0.8,0.5,2.4,0.6,3.3,20900564,"Tomato juice from concentrate, with salt. Pasteurized product. Ingredients: tomato juice from concentrate, 0.5% salt.",N/A
Cloudy Apple Juice Drink,Copella,46.0,0.2,0.0,10.0,0.0,11.0,5012876107313,"Apple juice, Antioxidant: Vitamin C (Ascorbic acid).",N/A
Peach slices in grape juice,Freshona,40.0,0.4,0.5,8.5,0.0,8.6,4056489379478,"Peach Slices, Grape Juice from Concentrate, Acidity Regulator: Citri Storage Instructions",N/A
LOVES,Candy Kittens,348.0,0.1,0.2,62.0,0.12,85.0,5060384262925,"fructose-glucose syrup, glucose syrup, modified starch, 10% apple juice from concentrate, sugar, acids (citric acid, malic acid, lactic acid), fruit and plant concentrates (black carrot, turmeric, apple, sweet potato), natural flavourings, natural orange flavouring, salt, spirulina concentrate, gelling agent: pectins, hydrolysed pea protein, sunflower oil, glazing agent: carnauba wax (from responsible sources)",N/A
Caribe,Hacendado,,,,,,,8402001016455,"SIN GLUTEN BEBIDA REFRESCANTE MIXTA PASTEURIZADA DE ZUMO DE FRUTAS Y LECHE SIN AZUCARES AÑADIDOS CON EDULCORANTE. CON VITAMINAS A CYE INGREDIENTES Aqua, zumo de frutas en proporción variable a partir de concentrado 20% (manzana, uva, naranja y piña), leche desnatada en polvo rehidratada (12%) estabilizante (pectina), correctores de acidez (ácide citrico y citratos de sodio), edulcorante (sucralosa) vitaminas C, E, Ay B-caroteno y aromas. &quot;Contiene anicares naturalmente presentes Valor 100 ml 200ml 64k1",N/A
Jus d'orange pêche abricot bio,Pressade,44.0,0.0,,10.0,,11.0,3254690086401,"Jus concentré et purées de fruits (orange 41,4%), pêche (6,3%), abricot (5%)), eau, sucre.",N/A
Zumo de Manzana,Juver,23.0,0.1,0.1,4.6,0.01,5.4,8410707000234,"jus de pomme à partir de concentré (50%), eau, acidifiant (acide citrique), antioxydant (acide L-Ascorbique), édulcorants (sucralose et acésulfame-K)",N/A
Tesco 100% Pure Squeezed Orange Juice With Bits 1.75 Large,Tesco,65.0,0.6,0.0,15.2,0.01,15.2,5010204845708,orange juice not from concentrate with juicy bits.,N/A
Apple Juice,THE JUICE COMPANY,45.0,0.5,0.0,11.2,0.0,11.2,4088600056425,APPLE JUICE FROM CONCENTRATE (100%). NUTRITION This carton contains approx. 6 servings. TYPICAL VALUES Per 100ml Per serving (150ml) Energy 190kJ/,N/A
Juice Orange Ice Lollies,Del Monte,92.0,1.2,0.0,20.0,0.0,22.0,5010693601960,"concentrated orange juice (82.5%), concentrated grape juice (9.5%), concentrated apple juice (8%).",N/A
Pressed apple juice,Tropicana,45.0,0.2,0.0,10.0,0.0,11.0,5022313000343,pressed apple,N/A
Pineapple Chunks in Juice,Tesco,51.0,0.3,0.1,12.2,0.01,12.2,5059512729492,"pineapple, pineapple juice, citric acid",N/A
Vitamin aqua,Property of Merlin's Beverages,18.0,0.0,0.0,4.2,0.01,4.2,5942328201132,"Informatii Nutritionale pentru 100 mil băutură răcoritoare 
75kJ/18kcal Og Valoare Energetică Grăsimi din care acizi graşi saturati Og Glucide 4,2g 4,2g Og 0,01g din care zaharuri Proteine Sare Vitamina C Niacină Acid pantotenic Vitamina B6 Tiamină Vitamina B12 Acid folic Biotină 52,0mg 2,4mg 1,8mg 0,42mg 0,165mg 0,75µg 30,0μg 7,5ug % VNR 65%(390%7 - 15%(90%) 30%(180% 30%(180% 15%(90%) 30%(180% 15%(90%) 15%90% %VNR=procent din Valoarea Nutritionala de Referinta *Pn portle pastrala rece si a se consuma in maxim 24 de ore după desigilare.",N/A
Pepsi Twist 2l,Pepsi,44.0,0.0,0.0,11.2,0.08,11.2,5942204005779,"Apă, sirop de fructoză - glucoză, zahăr, suc de lămâie (1%) obtinut din concentrat, dioxid de carbon, colorant (caramel cu sulfit de amoniu), arome naturale, cafeină, acidifiant (acid fosforic), corector de aciditate (citrați de sodiu), conservant (benzoat de sodiu). A se consuma, de preferinţă, înainte de data inscripţionată în partea superioară a ambalajului, deasupra etichetei.",N/A
Orange Juice With Bits,"Sainsbury's,Sainsbury’s Taste the Difference,Taste the difference",53.0,0.7,0.5,9.2,0.03,11.4,00350600,Freshly squeezed orange juice with bits,N/A
"Smoothie, Banane, Raisin, Canneberges, Grenade, Açaï","Chef select, Solevita",72.0,0.7,0.8,13.0,0.01,14.0,20803896,"23.8 % purée de banane, 20 % jus de raisin, purée de pomme, jus de pomme, 7.5% purée de canneberge, jus d'orange, 3,2 % purée de grenade, 3 %, purée de baies d'açaï, jus d'aronia, jus de citron.",N/A
Orange 100% pur jus,Fruima,48.0,0.5,0.5,10.0,0.01,10.0,26001197,"jus d'orange, vitamine C.",N/A
100% pur jus de raisin,"Marque Repère, Jafaden",64.0,0.5,0.5,16.0,0.0,16.0,3564700002865,JUS DE RAISIN,N/A
Pineapple Juice,Tropicana,44.0,0.4995,0.0,9.495,,10.005,5022313321127,N/A,N/A
Tropicana: Multivitamin Boost,"Tropicana, Always",48.0,0.0,0.0,10.7,,11.3,5022313333298,"apple juice (37%), orange juice (14%), grape juice (11%), pineapple juice (8%), apricot puree (7%), peach pures, mandarin juice, kaki juice, passionfruit juice (4%), mango puree (2%), banana puree (2) lemon juice, vitamins c, bi (thiamin). (riboflavin), b6, e, beta-carotene.",N/A
Orange,JUICEBURST,42.0,0.7,0.5,8.4,0.01,8.6,5038512005010,"Orange Juice from Concentrate (95%), Water, Natural Flavouring",N/A
Sprite,Coca-Cola,19.0,0.0,0.0,4.4,0.04,4.4,5449000205520,"Agua carbonatada, azúcar, correctores de acidez (ácido cítrico, citrato sódico), edulcorantes (E950, aspartamo, E959), aroma natural de limón, aroma natural de lima.",N/A
Tropical,Hacendado,29.0,0.4,0.1,5.5,0.0,5.9,8480000396068,"Zumos y puré de frutas en proporción variable parcialmente a partir de concentrado 50% (zumo de manzana, mandarina, maracuyá, naranja y mango y puré de plátano), agua, acidulante (ácido cítrico), edulcorantes (sucralosa y acesulfamo K), vitaminas C, E y A y aromas.",N/A
Piña en su jugo,Hacendado,61.0,0.4,0.1,12.6,0.0025,14.4,8480000152565,"Piña en Rodajas en su Jugo Ananás em Rodelas em Sumo Natural Sin azicares añadidos, ContieRerunts maturalmente NGREDIENTES: Pina, zumo de piña acidulante, acido otrica Late y pelerentemente antes del fin de: Vease parte superioro inferior, ddicionados, Contém açucares naturalmente nanas e acidificante acido oa R hescode, Ver parte superar intrac Sem ag NREDIENTE Camami de AS Conservadon Conservae URAL eUna ve abierto, se recolmienda cambiarel contenide sabra metalica, canservar en al frigorifico y consumir ante Depais de aberts, recomenda-se colocar o restante cot talen,conservar no trigarficoe co o pra S al dia",N/A
Citrus Shield,Innocent,40.0,0.0,0.0,9.0,,10.0,5038862133555,"Apples, oranges (25%), mandarins (20%), carrot (19%), lemon (1.5%), ginger extract (0.5%), vitamins (B1, B2, B3, B6 & E)",N/A
cherry tomatoes in rich tomatoe juice,Aldi,23.0,1.2,0.1,3.4,0.04,3.4,4061463958617,"CHERRY TOMATOES (60%), Tomato Juice.",N/A
Paradis bleu,Solevita,42.7,0.333,0.0,9.33,0.0133,9.8,4335619083677,"65,5% jus de pomme, 18% jus de noix de coco, jus de raisin, 5% purée de goyave blanche, 5% jus de citron vert, jus de fruit de la passion, 0,4% extrait de spiruline à propriété colorante, vitamine C, niacine (vitamine B3), vitamine E, riboflavine (vitamine B2), vitamine B6, thiamine (vitamine B1).",N/A
Coca Cola Zero Zahăr,"Coca cola zero,Coca Cola",0.2,0.0,0.0,0.0,0.02,0.0,5942321000121,"Apă, dioxid de carbon, colorant E 150d, îndulcitori: ciclamați, acesulfam-K şi aspartam, acidifiant acid fosforic, arome naturale, aromă cafeină, corector de aciditate citrați de sodiu. Contine o sursă de fenilalaninǎ.",N/A
Spanish Lemon Cheesecake,Gü,364.0,3.7,24.0,24.0,0.4,35.0,5060023970969,"Cream (_milk_), water, sugar, _wheat_ flour (_wheat_ flour, calcium carbonate, iron, niacin, thiamin), pasteurised whole _egg_, demerara sugar, lemon juice from Spain 5%, palm oil, wholemeal _wheat_ flour, skimmed _milk_ powder, rapeseed oil, cornflour, butter (_milk_), invert sugar syrup, _buttermilk_ powder, pasteurised _egg_ yolk, lemon zest from Spain 0.4%, raising agents (sodium bicarbonate, ammonium bicarbonate), acidity regulator (citric acid), salt, preservative (potassium sorbate), modified maize starch, lactic cultures (_milk_)",N/A
Zumo de piña,Hacendado,50.0,0.5,0.0,11.3,0.0,11.3,8480000391919,"Zumo de piña a partir de concentrado, estabilizante (pectina) y vitamina C.",N/A
cloudy apple,Copella,46.0,0.2,0.0,10.0,0.0,11.0,5012876106439,"Apple juice, Antioxidant: Ascorbic Acid (Vitamin C). NOT FROM CONCENTRATE",N/A
1L BOCAL JUS DE POMME/ POIRE,Sous le pommier,44.0,0.0,0.0,11.0,0.01,11.0,3271471000630,"JUS DE POMME* (75%), JUS DE POIRE BIOLOGIQUE (25%),",N/A
Peach in juice,N/A,45.0,0.0,0.5,10.0,0.02,10.0,5010188000247,"Peach slices, Grape Juice (from concentrate), Antioxidant (Ascorbic Acid), Acidity Regulator (Citric Acid).",N/A
Peach slices in refined fruit juices,By sainsbury's,81.7,0.5,0.417,18.8,0.0,19.2,01166293,"peaches, clarified refined grape juice from concentrate, acidity regulator: citric acid",N/A
Enjoy,N/A,19.0,0.0,0.0,4.6,,4.6,8429359003289,N/A,N/A
Milder Multivitamin,"Eckes-Granini, Eckes-Granini Hohes C, Hohes C",47.0,0.0,0.0,10.0,0.0,11.0,4048517701955,"Multivitaminmehrfruchtsaft aus Fruchtsaftkonzentraten und Bananenpüree
Zutaten: Mehrfruchtsaft aus Fruchtsaftkonzentraten (Apfel, Orange Acerola, Mango, Zitrone), Bananenpüree, Niacin, Vitamin E, Pantothensäure, Beta-Carotin, Vitamin B1, Folsäure, Biotin, Vitamin B12",N/A
Juper,N/A,25.0,0.9,0.1,4.9,0.0,4.9,6111251753264,N/A,N/A
100% apple juice from concentrate with added vitamin c,Mott's,50.0,0.0,0.0,10.0,3e-05,12.1,0014800000344,"Water, apple juice concentrate, ascorbic acid (vitamin c).",N/A
Cooked Beetroot in Natural Juice,Greens,42.0,1.4,0.5,7.1,0.00045,7.2,01116342,beetroot,N/A
Pur jus de pomme,"Refresco, Simplement Bon Et Bio",44.0,0.6,0.0,9.8,0.0,10.0,26032252,Jus de pomme issu de l'agriculture biologique.,N/A
100% pur jus pamplemousse blanc sans pulpe,Paquito,41.0,0.6,0.5,8.4,0.01,9.7,3250391138746,jus de pamplemousse rose,N/A
Bio Multifruits,Pressade,38.0,0.0,0.0,8.2,0.0,8.9,3254691585934,"Jus de fruits à base de concentré, de jus et de purées de fruits (pomme, orange, abricot, banane, pamplemousse, pêche, ananas, raisin), eau, sucre.",N/A
Jus de pommes,Pressade,43.0,0.1,0.0,9.701,0.0,10.0,3254691589567,jus de pomme à base de concentré,N/A
Boisson ACE,Granini,45.0,0.5,0.2,10.0,0.0,10.0,3503780004246,"Jus à base de concentré d'orange (40%), de carottes (8%), citron (2%), eau, sucre, pulpe d'orange (2%), vitamines (vitamine C, vitamine E, beta-carotène, vitamine A)",N/A
Ciao Orange Juice,N/A,21.0,0.5,0.5,4.9,0.01,4.9,5942289002854,"water, sugar (d) and/or glucose-fructose syrup (g)*, orange juice (12%) obtained from concentrated orange juice, acidity regulator: ditricacid, vitamin c, stabilizers: carboxymethilcellulose, arabic gum and glycerol esters of wood rosins, flavourings, sweeteners: cyclamates and acesulfam k, colours: sulphite ammonia caramel and carotenes, *d,g - depending on the ingredient used: see the print on the top of the packaging,   best before end: / batch number (l): see the print on the top of the packaging, keep it in a cold and dry place, away from direct sunlight, shake well before opening, keep it refrigerated after opening and consume it within 48 hours,",N/A
Tropicana Sanguinello,Tropicana,46.0,0.6,0.0,10.0,0.0,10.0,3168930156987,Jus d'orange sanguine.,N/A
Rani Mango Juice,Rani,48.0,0.0,0.0,11.6,0.125,12.1,6281034016210,"WATER, SUCAR, MANGO PUREE CONCENTRATE, STABILIZERS: (E412, E466, E415), ACIDIFIER: E330, COLOUR: E160a(i), NATURE IDENTICAL MANGO FLAVOUR, ANTIOXIDANT: E300, PRESERVATIVE: E211. TOTAL JUICE CONTENT: MFL 10%",N/A
Blue spark super smoothie,innocent,44.0,0.5,0.0,10.0,0.0,10.0,5038862230353,"3½ pressed apples (53%), 1½ mashed bananas, a splash of pineapple juice (9.3%), 1 crushed guava (8.7%), a splash of coconut water, ½ a pressed white carrot, ½ a crushed passion fruit, a dash of spirulina extract (0.81%), a squeeze of lime and some vitamins (C, B3, B5, B6, Biotin, Folic Acid & B12).",N/A
Smooth Orange Juice,Lidl,49.0,0.6,0.2,10.3,0.0,10.3,4056489238973,N/A,N/A
Pulpe orange,N/A,48.5,0.0,0.0,12.0,0.05,12.0,6111179006176,"Valeur Nutritive Par 100 ml/Per
Sodium 20 mg
Carbohydrates 5 gr",N/A
Apple & Elderflower juice - big bottle,Copella,43.0,0.1,0.0,9.8,0.0,10.0,5012876106521,"Apple juice (99%), Elderflower infusion (1%), Antioxidant: Vitamin C (Ascorbic acid).",N/A
Smoothie triple yellow,TRUE FRUITS triple yellow,64.0,0.9,0.0,13.4,0.01,14.6,4260122392032,"25% de Jus d'orange, 24% de jus de pomme, 20% de purée de banane, 18% de purée de mangue, 13% de purée de fruit de passion",N/A
Orange Quadruple strength,Tesco,5.0,0.1,0.1,0.2,0.1,0.2,5059697386305,"Water, Comminuted Orange From Concentrate (40%). Citric Acid, Flavourings, Acidity Regulator (Sodium Citrate), Sweeteners (Sucralose, Acesulfame K), Preservatives (Potassium Sorbate, Sodium Metabisulphite), Stabiliser (Carboxymethylcellulose), Colour (Beta-Carotene).",N/A
Pulpy Orange,Minute Maid,52.0,0.0,0.0,12.7,0.024,13.1,8901764362804,"Water,Sugar,Orange Juice (10.5%)(Reconstituted From Orange Juice Concentrate & Orange Pulp Cells), Acidity Regulators (330,331(iii)),Antioxidant(300),Colors(110,102),Orange Flavours(Natural,Natural-Identical And Artificial Flavouring Substances).",N/A
,Minute Maid,42.0,0.7,0.0,8.7,0.0,8.7,5449000319272,Find out more! VOEDINGSWAARDE/,N/A
Topical Fruits,Tropicana,41.0,0.0,0.0,10.0,0.0,10.0,1210002010511,"Apple juice, Mandarin juice (12%), Pineapple juice (9%), Passionfruit juice (4%), Mango puree (2%). NOT FROM CONCENTRATE",N/A
Zumo de frutas,Hacendado,47.0,0.6,0.1,10.5,0.035,10.8,8480000048493,"Zumo de piña (40%), zumo de manzana (20%), puré de melón (20%), puré de mango (15%), zumo de maracuyá (5%) y antioxidante: ácido ascórbico.",N/A
Frollini al cacao,,28.0,0.4,0.1,1.8,0.0,6.5,10090048,,N/A
100% Freshly Squeezed Orange Juice With Bits,"Deluxe, Freshly",41.0,1.0,0.05,8.7,0.005,9.0,20138592,100% Freshly squeezed orange juice with bits. Fruit content: 100%.,N/A
Petit Déj - 100% pur jus,Fruima,48.0,0.5,0.5,10.0,0.01,10.0,26043852,"Jus de clémentine 50%, jus d'orange 37,5%, jus de raisin 12,5%.",N/A
,Capri-Sun (Coca-Cola),38.0,0.5,0.5,9.1,0.0,9.1,4000177155417,"Quellwasser, Zucker, Orangensaft* (5%), Pfirsichsaft* (5%), Säuerungsmittel Citronensäure, natürliches Aroma, Antioxidationsmittel Ascorbinsäure, (*aus Fruchtsaftkonzentrat)",N/A
Multivitamin Fruktdryck,"Glocken Gold, Glockengold Fruchtsaft",21.0,0.5,0.5,4.8,0.01,4.9,4013265001053,"Naturligt mineralvatten, äppeljuice koncentrat, socker, apelsinjuice koncentrat, surhetsreglerande medel (citronsyra), druvjuice koncentrat, ananasjuice koncentrat, bananpuré koncentrat, citronjuice koncentrat, päronjuice koncentrat, aprikospuré koncentrat, vitaminmix (C-vitamin, E-vitamin, niacin, pantotenat, betakaroten, B6-vitamin, tiamin, folsyra, biotin, B12-vitamin), passionsfruktjuice koncentrat, sötningsmedel (acesulfam-K, aspartam, natriumsackarin), mangopuré koncentrat, guavapuré koncentrat, stabiliseringsmedel (guarkärnmjöl, pektin), naturliga smaker.",N/A
Orange & Mango Juice,Tropicana,47.0,0.8,0.0,10.0,0.0,10.0,5022313312101,"Orange juice (85%), Mango purée (15%).",N/A
Bahamas,Hacendado,33.0,0.1,0.0,7.6,0.0,8.0,8480000391094,"Agua, zumos a partir de concentrado (zumo de piña a partir de concentrado y zumo de manzana a partir de concentrado), jarabe de glucosa y fructosa, extracto de naranja, azúcar, estabilizante (E-466), acidulante (ácido cítrico), edulcorante (sucralosa), vitamina C, aromas y colorante (B-caroteno),",N/A
Orange Juice With Bits,Tropicana,41.0,0.8,0.0,8.6,0.0,9.3,5022313332154,Orange juice - 100%,N/A
Savers Chopped Tomatoes in Tomato Juice,Morrisons,19.0,0.9,0.2,2.6,0.1,3.1,5010251521419,"60% tomatoes, tomato juice, citric acid",N/A
Clémentine pur jus,Solevita,40.0,0.6,0.1,8.6,0.0,8.9,4056489170099,100% zumo de mandarina.,N/A
Raw shield virgin juice,Mockingbird Raw Press,38.0,0.3,0.1,7.3,0.02,8.1,5060406462296,"pressed apples, pressed mandarins, crushed carrots, juicy orange, squeeze of lemon, chicory root fibre, dash of ginger, dash of turmeric, sprinkle of lemon balm, vitamin A, vitamin B1, vitamin B6, vitamin B12, vitamin C, vitamin D3",N/A
N/A,N/A,39.0,0.0,0.0,9.3,0.03,9.3,5942321000541,"apă, sirop de fructoză-glucoză, suc de portocale din concentrat (7%), puipä de portocale (3,4%), acidifiant: acid citric, corector de aciditate: citrați de sodiu, stabilizatori: gumă de acacia şi E 445, arome, antioxidant: acid ascorbic, colorant: caroteni.",N/A
