Product Name,Brand,Calories (kcal),Proteins (g),Fat (g),Sugar (g),Salt (g),Carbohydrates (g),Code,Ingredients Text,Serving Suggestions
Confiture D'abricots extra aïcha,"Aïcha,Extra",251.0,0.0,0.0,62.0,0.0,63.0,6111021013109,APRICOT JAM,N/A
La paille d’or aux framboises,Lu,367.0,4.3,1.2,53.0,0.12,83.0,7622210422163,"Sirop de glucose-fructose, farine de blé 34 %, purée de framboises 18 %, sucre, amidon de blé, lactosérum en poudre (de lait), huile de colza, jaunes d'oeufs en poudre, correcteur d'acidité (acide citrique), arômes, gélifiant (pectines), jus de carotte noire concentrée, émulsifiant (lécithines de soja), poudre à lever (carbonates de sodium), levure sèche,",N/A
Chocolat noir Bio 70%,"Côte d'Or, Mondelez International",580.0,9.1,42.0,29.0,0.08,36.0,7622210724519,"cocoa paste, cane sugar, cocoa butter, vanilla extract,",N/A
All butter shortbread fingers,Tesco,513.0,6.3,26.9,13.1,0.43,60.4,5059512738814,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Butter (Milk) (33%), Sugar, Cornflour, Salt.",N/A
The Original Speculoos,"Lotus, Lotus bakeries",484.0,4.9,19.0,38.1,0.92,72.6,5410126006049,"wheat flour, sugar, vegetable oils (palm oil from sustainable and certified plantations, rapeseed oil), candy sugar syrup, baking powder (sodium acid carbonate), soybean flour, salt, cinnamon,",N/A
Mousse au chocolat vegetal au lait de coco,"Andros, Andros Gourmand & Végétal",163.0,2.2,8.2,16.2,0.22,19.3,3608580942764,"Lait de coco allégé 31,8% (eau, extrait de noix de coco), eau, chocolat 16.2% (sucre, pâte de cacao, beurre de cacao, cacao maigre en poudre, émulsifiant : lécithine de soja, arôme naturel de vanille), sucre, eau de coco, amidon, protéines de pomme de terre, émulsifiant : mono et diglycérides d'acides gras (colza), épaississant : carraghénanes, sel.",N/A
Dark chocolate,Moser Roth,578.0,9.3,40.8,25.7,0.03,39.1,4088600132341,"Cocoa Mass (56%), Sweetener: Erythritol, Cocoa Butter (14%), Vanilla Extract, Sweetener: Stevia, Cocoa Solids 70% minimum,",N/A
Milk Single Origin Chocolate,Waitrose,618.0,8.0,47.0,34.7,0.17,39.0,5000169567418,"Cocoa butter, cane sugar, milk powder, cocoa mass, milk fat, vanilla extract",N/A
Extrem Nougat & Caramel,Excelo,434.0,3.84,17.7,44.0,0.58,64.0,6111259344464,"Sucre, Sirop de glucose, Cacao en poudre Poudres laitières (Poudre de lat entier, Poudre de lait écrémé, Protéines de lait), Graisses et huiles végétales (Palme, Palmiste) Beure, Blanc d'oeuf en poudre, Sel Poudre levante (Carbonate de sodium). Emulsifiant végétale (lecithine de soja, Mono et diglycerides acide gras (E47), polyricinoleate de polyglycerol (PGPR), Humectant Sorbitol Nome contient: Lait, Cuts et Soja, peut contenir des traces des arcides et fruits à coque (Noisette), EN-Nougat flavor milk chocolate with caramel coated with cocoa. Ingredients: Sugar, Glucose syrup, Cocoa powder, Dairy powders (Whole mik and oils (Palm, Palm kernel), Butter, Egg white powder, Salt, Baking powders Spelium bicarbonate der Skimmed milk powder Milk proteins), Vegetable for of (soy lecithin, Mano and digcedes Bey Y may contain traces of peanuts and ee nuts (Hazelnut), ESP, Turron sabor chocolate con leche con caramelo recubierto de cacao. Ingredientes: Azúcar, Jarabe de glucosa, Carno en polvo en polvo (Leche entera en polvo, Leche desnatada en polvo, Proteinas de leche), Grasas y aceites vegetales (Palma, Palmistel Mantequillo, Clam de F PR humectante: sorbitol, aroma. Contiene: Leche, Huevos y Sola, puede contener frazas de cacahuetes y frutos de comicinolento de e vegetal (lecitina de soja, y Shocolate ao leite com caramelo revestido com cacau. Ingredients: Açúcar, Xarope de glicose, Cacau em po, Laticinios em pa (Leite em pa gordo. tado, Proteinas do leite), Gorduras e óleos vegetais (Palma, Palmiste) Manteiga, Clara de ovo em po Selemento de vegetal (lecitina de soja, mono, e diglicerideos de ácidos graxos (E471), poliglicerol politicinoleato (PGPR), um porbital, aromati Ovos e Soja, pode conter vestigios de amendoins e frutos de casca rija (Avela). حليب منزوع الى دولية موضوعات المحلية جارين بوليسينولاتي خودت سان شراب الجلوكوز، مسحوق الكاكار، مساحيق الحليب (مسحوق الحليب كامل الدمينة الحلويات متنوع ال ونات الصوديوم، مستحلب نياني الراين الصويا، الحادي و ديجار سيريدات الأحماض الدهنية (471) يولي. الفول السوداني والمكسرات البندق يحتوي على اثار من القول الحليب والبيض والصويا",N/A
Confiture fraise sans sucre ajoutes,Lucien georgelin,89.0,0.6,0.5,21.7,0.02,21.7,3330720244017,"Fraise 65g*, fibres végétales solubles 45,1g* gélifiants: pectine, jus de citron concentré.",N/A
Noir amandes entières,"Côte d'or,Mondelez",565.0,9.2,38.0,40.0,0.01,42.0,7622210995100,"Sucre, pâte de cacao, AMANDES (27%), beurre de cacao, BEURRE concentré, émulsifiant (lécithines de SOJA), arôme naturel de vanille, LAIT écrémé en poudre. PEUT CONTENIR AUTRES FRUITS A COQUE.",N/A
Milk Caramel Sea Salt Chocolate,Tony's Chocolonely,533.0,6.67,33.3,50.0,0.75,56.7,8717677339938,"Sugar, dried whole milk, cocoa butter, cocoa mass, 10% caramel pieces (sugar, glucose syrup, cream, butter), 0.5% sea salt, emulsifier (soya lecithin). May contain: gluten, egg, peanut and nuts. Cocoa solids: 32% minimum. Milk solids: 21% minimum.",N/A
Sweet Chilli & Red Pepper,Tyrrell’s,468.0,6.3,25.0,5.1,1.1,51.0,5060042641413,"potatoes, sunflower oil, sugar, natural flavouring, onion powder, salt, tomato powder, garlic powder, cayenne pepper, dried parsley, ground jalapeño chilli pepper, white pepper, natural colour (paprika extract), ground ginger, ground star anise, dried basil, ground red pepper,",N/A
Brioche tranchée nature ss additif,Harrys,345.0,8.0,11.0,15.0,1.1,51.0,3228857001323,"Farine de BLÉ 54%, eau, sucre 10,5%, OEUFS frais 9,5%, sirop de glucose-fructose, BEURRE pâtissier, huile de colza, levure, sel, rhum, arômes, extraits végétaux à pouvoir colorant (curcuma, paprika), gluten de BLÉ, fibre de BLÉ, extrait d'acérola. Peut contenir des traces de SOJA, FRUITS A COQUE, GRAINES DE SÉSAME.",N/A
Mints,"J.D. Gross, Lidl",456.0,3.5,17.0,63.1,0.02,70.0,20706852,"ingredients sugar, cocoa mass**, glucose syrup, cocoa butter** butter oil (milk), emulsifier: lecithins (soya), humectant: invertase, peppermint oil, gelling agent: agar, acid: citric acid, salt, **rainforest alliance certified, find out more at ra,org,",N/A
Pains au chocolat,Pasquier,379.0,7.2,17.0,14.0,0.82,50.0,3256540001008,"Farine de BLÉ 42%, BEURRE, Chocolat 12% (sucre, pâte de cacao, beurre de cacao 2,9%, émulsifiant : lécithines (SOJA)), Eau, Sucre, Levain 6% (farine de BLÉ 3%, eau, sel), Huile de colza, Levure, Émulsifiants : mono et diglycérides d'acides gras, sel, GLUTEN de BLÉ, fibres d'agrumes, épaississant: gomme guar, Protéines de BLÉ, Extrait de carotte, Agent de traitement de la farine : acide ascorbique, Protéines de LAIT.",N/A
Confetteria Raffaello fergulf,Ferrero,627.0,7.4,48.3,33.6,0.28,38.6,4008400183022,"desiccated coconut 25,5%, vegetable fats (palm, shea), sugar, almond (8%), skimmed milk powder, whey powder (milk), wheat flour, tapioca starch, flavourings, emulsifier: lecithins (soya), raising agent (sodium bicarbonate), salt,",N/A
Peanut Delight,Nakd,442.0,12.0,23.0,35.0,0.58,42.0,5060088705179,"Dates 53%, Peanuts 46%, Sea salt, natural flavoring",N/A
Oven Baked Sweet Potato Fries,Strong Roots,154.0,2.1,6.2,13.0,0.00055,21.0,5391528180073,"Sweet Potato (90%), Vegetable Oil (Rapeseed Oil and/or Sunflower Oil in varying proportions), Potato Starch, Rice Flour, Pea Flour, Maize Starch, Rice Starch, Salt.",N/A
Tosta Rica,Cuétara,463.0,7.5,15.0,20.0,0.68,73.0,8434165483965,"wheat flour 68%, sugar, sunflower oil alt oleic acid 14%, glucose syrup and fructose, whey powder, emulsifier (lecithin), salt, gasíficantes (sodium carbonate, ammonium carbonate), colouring agent: e150d (contains sulphites), flavourings (contains milk), vitamins (a, thiamine (b1), riboflavin (b2), niacin (b3), b6, d), minerals (elemental iron, calcium carbonate), agent flour treatment (sodium metabisulphite),",N/A
McVities Rich Tea Biscuits,McVitie's,460.0,7.2,15.7,18.6,0.7975,71.1,5000168001210,"– (With calcium, Iron, Niacin, Thiamin), Sugar, Vegetable oil (Sunflower), Glucose-fructose syrup, –, Raising agents (Sodium bicarbonate, Ammonium bicarbonate), Salt",N/A
Chocolate negro 0% azúcares añadidos 85% cacao,Hacendado,571.0,11.0,49.0,1.0,0.0,22.0,8480000125248,"Pasta de cacao, manteca de cacao, edulcorante (maltitol), cacao desgrasado en polvo, emulgente (lecitina de girasol), aroma natural de vainilla, edulcorante (glucósidos de esteviol).",N/A
Queso blanco light cheese,Hacendado,130.0,9.0,8.3,4.8,0.0019,4.8,8480000512239,"pasteurized cow's milk, pasteurized skimmed cow milk, salt, stabilizer (garrofin gum, sodium and carrageenan alqinate), preservative (potassium sorbate) and lactic ferments,",N/A
"BN - Strawberry Cookies, 285g (10oz)",BN,398.0,5.3,8.4,32.0,0.48,75.0,3061990143372,"cereals (wheat flour (32%) - wholemeal wheat flour (15%), wholemeal rye flour, wholemeal barley flour)- glucose-fruciose syrup - sugar-vegetable fat (palm) - stabiliser: glycerol – glucose syrup - concentrated strawberry puree (strawberry equivalent 2%) - starch - raising agents: ammonium bicarbonate, sodium bicarbonate - salt - dried skimmed milk - acids: citric acid, trisodium citrate - colour: beetroot red-gelling agent: pectin-flavouring - milk solids, may contain traces of nuts and soya,",N/A
itri choco,Excelo,449.0,7.0,21.0,35.0,2.0,70.0,6111259341692,"Farine de blé, sucre, graisse végétale hydrogénée, régulateur d'acidité (acide citrique (E330), acide tartrique (E334)), cacao en poudre, lait en poudre, poudre à lever (carbonate d'ammonium et de sodium), émulsifiant végétal (lécithine de soja (E322)), sel",N/A
Bonne Maman Hazelnut Chocolate Spread,Bonne Maman,551.0,6.7,34.0,51.0,0.1,53.0,3608580118886,"sugar, _hazelnuts_ 20%, vegetable oils (sunflower, rapeseed), skimmed _milk_ powder, fat reduced cocoa powder 5.5%, cocoa butter, emulsifier: sunflower lecithin, vanilla extract.",N/A
all butter shortbread fingers,Tower Gate,514.0,6.29,27.4,13.7,0.686,59.4,20114329,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), 32% Butter (Milk), Sugar, Salt. L,DL Allergy Advice For allergens, including Cereals containing Gluten, see ingredients in bole May also contain Nuts. Typical valu Energy Fat of which s Carbohyd",N/A
M&M's Cacahuètes - Pack familial,"M&M's, Mars",524.0,9.8,26.0,53.0,0.11,59.0,5000159492966,"sucre, _cacahuètes_, pâte de cacao, _lait_ entier en poudre, beurre de cacao, amidon, matière grasse de palme, sirop de glucose, _lait_ écrémé en poudre, émulsifiant (lécithine de _soja_), _lactose_, stabilisant (gomme arabique), matière grasse de karité, matière grasse du _lait_, dextrine, agent d'enrobage (cire de carnauba), colorants (E100, E120, E133, E160a, E160e, E170), huile de palme, arômes, sel.",N/A
Hazelnut Butter Dark Chocolate,Hu,611.0,9.4,47.0,26.0,0.1,33.0,1230000097048,"Organic cocoa mass, organic unrefined coconut sugar, organic _hazelnut_ paste (19%), organic cocoa butter.",N/A
Brioche tranchée,Maître Jean Pierre,357.0,7.3,12.4,10.1,1.03,53.2,20840273,"Farine de _blé_ 56%, sucre, _œufs_ frais 9,7%, huile de colza, eau, _beurre_ concentré, levure, rhum, sel, émulsifiant (mono et diglycérides d'acides gras), gluten de _blé_, extrait de carotte, arôme naturel, arôme naturel de vanille (alcool)",N/A
Sirop d'agave,"Carrefour BIO, Carrefour",300.0,0.0,0.0,75.0,0.03,75.0,3560070740338,Sirop d'agave concentré issu de l'agriculture biologique.,N/A
Berry Delight Bars,Nakd,380.0,6.7,12.0,48.0,0.02,57.0,5060088705148,"dates 49%, _cashews_ 31%, raisins 17%, raspberry 3%, natural aroma,",N/A
Organic Sesame Biscuits,"Biscuiterie De L'Abbaye, Lidl, Sondey",481.0,9.6,21.0,20.0,0.5,61.0,20842499,"Farine de blé¹ 46%, sucre roux de canne¹, farine complète de blé¹ 15%, graines de sésame¹ 13%, huile de tournesol¹, sel marin, poudres à lever: carbonates d'ammonium - carbonates de sodium, extrait de vanille¹, poudre de lait écrémé¹. ¹issus de l'agriculture biologique. Traces éventuelles d'œufs, de soja et de fruits à coque.",N/A
Bono,Excelo,522.0,10.0,31.27,35.5,0.14,53.68,6111259343993,"Palm oils & fats, Sugar, Soft wheat flour, Cocoa powder (7.16%), Skimmed milk powder, Whey powder, Sweetenger : dextrose, Baking powders : Sodium bicarbonate, Native corn starch, Emulsifier (soy lecithin E322, polycinoleate polyglycerol E476), Salt, Hazelnut paste, Flavors. Contains : wheat containing gluten, Milk, Nuts (hazelnuts) and Soya, May contain traces of eggs and peanuts",N/A
Eyoo choc,Excelo,494.0,6.5,20.0,33.0,0.29,72.0,6111259341661,"Sucre, Farine de blé tendre, Huile & Graisse végétale (palme), Poudre de cacao (9.2%), Sirop de glucose, Poudre de Lactosérum, Poudres à lever: (bicarbonate de sodium et bicarbonate d'ammonium), Amidon de maïs natif, Emulsifiant (lécithine de soja E322), Sel, Arôme vaniline.",N/A
Tobigo,N/A,450.72,6.37,19.2,31.58,0.58,63.11,6111262384945,"BISCUIT FOURRÉ A LA CRÈME AU CHOCOLAT: Ingrédlents : Farine de bl6, sucre, gralsses végétales, poudre de cacao, sirop de glucose-fructose, lactosérum, lalt en poudre, poudre à lever(bicarbonate d'ammonium, bicarbonate de sodium), sel, émulsifiant (léclthlne de soja), arômes.Peut contenir des traces d'ouf.
G SANDWICH BISCUIT WITH CHOCOLATE CREAM: Ingredlents: Wheat flour, sugar, vegetable",N/A
Top Original,Be,469.6,4.51,23.7,28.72,0.355,59.44,6111259347113,N/A,N/A
"Delacre - Delichoc Milk Chocolate Cookies, 150g (5.3oz)",Delacre,476.0,5.2,18.1,47.9,0.31,72.2,3116430216342,"milk chocolate 38% (sugar, cocoa butter, cocoa mass, skimmed milk powder, pastry butter, emulsifier: soy lecithin, flavour) - wheat flour - sugar - vegetable fat (palm, rapeseed) - salt - lactose and milk proteins - emulsifier: soy lecithin - baking powders: sodium carbonates, ammonium carbonates - flavouring, may contain hazelnuts, other nuts and eggs,",N/A
Breaksta,Tiffany,523.0,7.69,30.8,46.2,0.135,61.5,6291003087158,"Sugar, Cocoa Ingredients (Cocoa Mass/Cocoa Butter/Cocoa Powder), Cow's Milk Ingredients (Dried Whole Milk/Skim Milk/Milk Fat/Whey/Lactose), Non Hydrogenated and Fully Hydrogenated Vegetable Oils (Coconut Fruit /Palm Fruit/ Shea Fruit), Wheat Flour, Dried Glucose Syrup, Emulsifiers from Plant Origin (Sunflower/Soy Lecithin/Castor Oil PGPR), Raising Agent (Sodium Bicarbonate), Salt, Artificial Flavor (Vanillin). Milk Chocolate Contains Milk Solids 14% min. and Cocoa Solids 25% min. Allergen Information: Product Contains Milk, Gluten and Soy. May Contain Traces of Peanut and Tree Nuts.",N/A
Cherry Bakewell Oat Boosts,Graze,437.0,6.33,22.3,12.7,0.2,62.0,5055958705342,"oats (41%), chicory root fibre, vegetable oils (rapeseed, palm**), golden syrup, liquid sugar, dried cranberries (sugar, cranberries, sunflower oil), humectant: glycerine, flaked almonds (2.3%), palm fat, soluble corn fibre, apple juice infused dried sour cherries (1%) (sour cherries [48%), apple juice concentrate, rice flour, lemon juice concentrate, sunflower oil), soya flour, cherry juice powder, demerara sugar, potato starch, sea salt, emulsifier: soy lecithin, citrus fibre, natural flavouring, stabiliser: xanthan gum, molasses.",N/A
N/A,Snickers,490.0,,24.0,50.0,1.3,,5000159559003,N/A,N/A
Pâte à tartiner aux noisettes,Mejora,514.0,3.0,28.0,61.0,0.28,62.0,6111017045961,"Sucre, graisse et huile végétale, lactosérum en poudre, poudre de cacao, noisettes, emulsifiant : lécithine de soja, arôme artificiel. Contient lait, soja et fruits à coques.",N/A
Biscoff Crunchy Pâte À Tartiner,Lotus,571.0,3.2,35.7,36.2,0.6,58.8,5410126726947,"Speculoos 65% (farine de blé, sucre, huiles végétales (palme, colza), sirop de sucre candi, poudre à lever (carbonate acide de sodium), farine de soja, sel, cannelle), huile de colza, sucre, émulsifiant (lécithines (soja)), acidifiant (acide citrique)",N/A
Protein Peanut Butter Bar,N?kd,418.0,17.3,22.0,26.9,0.372,33.3,5060088700082,"Dates 39%, Peanuts 30%, Peanut butter 10%, Peanut flour 10%, Chicory fibre 10%, Sea salt, Natural flavouring.",N/A
Runny Honey,Sainsbury's,329.0,0.0,0.5,80.8,0.03,81.5,01789621,Pure Honey (100%).,N/A
Ugandan dark chocolate,"Sainsburys,Sainsbury's",650.0,9.0,56.5,10.5,0.000125,20.5,00392730,"Cocoa Mass*, Cocoa Butter*, Sugar, Cocoa Solids 90% minimum.",N/A
Dairy Milk,Cadbury,535.0,7.5,30.5,55.0,0.000625,55.0,7622201148782,"Milk**, sugar, cocoa butter, Cocoa mass, vegetable fats (palm, shea), emulsifiers (E442, E476), flavourings 

May contain nuts, wheat.

 **The equivalent of 426 ml of fresh liquid milk in every 227 g of milk chocolate. 

MILK SOLIDS 20% MINIMUM, ACTUAL 23 %. COCOA SOLIDS 20% MINIMUM CONTAINS VEGETABLE FATS IN ADDITION TO COCOA BUTTER",N/A
Shortbread All Butter Fingers,Sainsbury's,525.0,6.2,28.3,14.8,0.6,60.5,00019101,"Fortified British Wheat Flour (Wheat Flour, Calcium Carbonate, Niacin, Iron, Thiamin), Salted Butter (33%) (Butter (Cows' Milk), Salt), Sugar, Sea Salt, Raising Agent: Ammonium Bicarbonate.",N/A
Bonne Maman Strawberry And Wild Strawberry 370G,Bonne Maman,241.0,0.4,0.1,59.0,0.0,59.0,3045320094015,"fruits (strawberries 40%, wild strawberries 7%), sugar, brown cane sugar, concentrated lemon juice, gelling agent: fruit pectins.",N/A
Краве масло 82%,Pilos,747.0,0.5,82.5,0.6,0.02,0.6,4056489108375,масло,N/A
Grany Noisettes 5 céréales,LU,457.0,6.73,21.6,18.3,0.577,57.7,3392460481671,"Céréales 39 % (flocons d'avoine 12 %, mais 9,5 %, farine de riz 7,8 %, farine de blé 4,8 %, flocons de seigle malté 4,4 %, farine de blé malté 0,5 %), sirop de glucose, noisettes 15 %, stabilisant (sorbitols), huiles végétales (colza, palme), sucre, sel, gluten de blé, dextrose, émulsifiant (lécithines de tournesol), arôme (contient noisettes), extrait de malt d'orge, correcteur d'acidité (acide citrique),",N/A
Nutella B-ready,"Ferrero, Nutella b-ready",521.0,7.2,27.0,47.1,0.559,60.7,8000500217078,Waffel-Spezialität gefüllt mit Nuss-Nugat-Creme und Weizencrisp (2 %). 10 Stück 220 ge 8 &quot;000500 217078,N/A
Tchico peanuts,Révey,574.0,5.04,41.0,,1.0,12.7,6111266750753,"Sucre, huile végétale, cacahuètes, sel, colorant caramel (E150a), émulsifiant (lécithine de soja E322)",N/A
Crunchy Nut Bars with Peanuts & Chocolate,Eat Natural,509.0,22.7,30.4,18.7,0.778,32.4,5013803991982,"_Peanuts_ 45%, glucose syrup, dark chocolate 11% (cocoa mass, sugar, dextrose, soya lecithin), _soya_ protein crispies (_soy_ protein isolate, tapioca starch, salt), shredded coconut 7%, honey 7%, crisped rice (rice, sugar), cocoa powder, salt.",N/A
200G CHOC LAIT COTE D OR,"Côte d’or, Mondelez",520.0,7.4,28.0,55.0,0.23,57.0,5410081200551,"Sucre, pâte de cacao, beurre de cacao, LAIT écrémé en poudre, lactosérum en poudre (de LAIT), BEURRE concentré, émulsifiant (lécithines de SOJA), arômes.",N/A
Gran Cereale Cioccolato,"Barilla, Mulino Bianco",457.0,9.0,19.0,29.0,0.315,59.0,8076809522533,"farina integrale di _frumento_ 31,4%, zucchero, fiocchi di avena 13,1%, _grano_ duro soffiato caramellato 12,9% (_grano_ duro 6,4%, zucchero, olio di semi dl girasole), olio di girasole, cioccolato fondente 10,6% (zucchero, pasta di cacao, burro di cacao, cacao magro, emulsionante: lecitina di soia), cacao magro 3,7%, nocciole tostate 2,5%, agenti lievitanti (carbonato acido d'ammonio, carbonato acido di sodio), sale marino, aromi, estratto naturale di oliva.",N/A
Raw Fruit & Nut Bars - Salted Caramel,nākd,367.0,6.5,11.5,52.0,0.45,56.6,5060088707975,"Dates 54%, Raisins 21%, _Cashews_ 12%, _Peanuts_ 12%, Sea Salt 0.4%, Natural Flavouring",N/A
Madagascan Dark Chocolate,Extra Special,590.0,8.5,44.0,28.5,0.05,34.5,5054781841210,"Cocoa Mass, Sugar, Cocoa Butter, Vanilla Extract.",N/A
10 Pains au lait au levain,"Marque Repère, Épi d'Or",366.0,9.0,13.0,11.0,0.85,52.0,3564700019252,"Farine de blé 55 %, œufs frais 12,5 %, sucre, huile de colza, levain (eau, farine de blé 2,6%, farine de seigle, levures), poudre de lait écrémé 2 % (équivalent à 20% de lait écrémé reconstitué), beurre concentré, levure, sel, arôme naturel de vanille (contient alcool), gluten de blé, arôme naturel, anti - oxydant: acide ascorbique, colorant: caroténoïdes, enzymes (dont blé).",N/A
Peanut Butter Oat Bar,Deliciously Ella,460.0,10.1,23.6,21.2,0.47,49.9,5060482840759,"Gluten Free Oats (41%), Rice Syrup, Peanuts (15%), Coconut Oil, Coconut Sugar, Date Syrup, Peanut Butter (4%), Rapeseed Oil, Salt.",N/A
Black Forest cherry dark chocolate,Montezuma's,567.0,9.0,40.0,31.0,0.3,37.0,5060719920285,"Dark chocolate contains cocoa solids 70% min. Dark chocolate 96% (cocoa mass, sugar, cocoa butter, emulsifier: soya lecithin & vanilla extract), freeze dried cherries 4% & natural flavouring: cherry 

FOR ALLERGENS SEE INGREDIENTS IN BOLD VEGAN. MAY CONTAIN TRACES OF MILK, NUTS & PEANUTS FREE FROM: COLOURINGS, GLUTEN, GM & PRESERVATIVES MAY CONTAIN CHERRY STONE FRAGMENTS",N/A
Confiture Fraises,Bonne Maman,241.0,0.4,0.1,59.0,0.0,59.0,3045320001525,"Fraises, sucre, sucre roux de canne, jus de citrons concentré, gélifiant : pectine de fruits.",N/A
Yoyos Strawberry Multipack 5 x,BEAR,280.0,1.9,0.0,42.0,0.0,63.0,5060139430364,"apples, pears, strawberries, a little black carrot extract absolutely nothing else we bake 380g of apples, 205g of pears & 65g of strawberries per 100g of yoyos lear the same natural 1 pack sugars as an apple",N/A
Prince -  Goût Lait -  Choco Au Blé Compet,LU,477.0,6.0,19.0,34.0,0.52,70.0,7622210450029,"Céréale 49,9 % (farine de BLÉ 34,4%, farine de BLÉ complète 15,5 %), sucre, huiles végétales (palme, colza), sirop de glucose, cacao maigre en poudre 2%, dextrose, perméat de lactosérum (de LAIT) LAIT entier en poudre 0,8 %, amidon de BLÉ, poudres à lever (carbonates d'ammonium, carbonates de sodium), émulsifiant (lécithines de SOJA), sel, LAIT écrémé en poudre, arômes, PEUT CONTENIR OEUF. Infor",N/A
Chocup milky,Excelo,,,,,,,6111259340886,"Sucre, Farine de blé Graisse végétale hydrogénée, Cacao en poudre, Lait en poudre, Lactosérum, Régulateur d'acidité (Acide citrique (E330), Acide tartrique (E334)). Poudres à lever: (Bicarbonate d'ammonium et de sodium), Emulsifiant Végétal (Lécithine de soja (E322)), Arôme vanille et Sel.",N/A
6111270961442,nooco,,,,,,,6111270961442,N/A,N/A
Miel de fleurs crémeux,"Lidl, Maribel",302.0,0.4,0.1,75.1,0.01,75.1,20276515,Miel biologique.,N/A
,Lotus Bakeries,442.0,5.0,22.0,29.0,0.59,55.0,5410126832051,"soft wheat flour, sugar beads 21%, vegetable oils (palm, rapeseed), glucose-fructose syrup, fresh eggs 5%, yeast, emulsifier (mono - and fatty acid diglycerides, sodium stearoyl-lactylate, soy lecithin), salt, aroma,",N/A
Apple & Raisin Oat Bar,Deliciously Ella,426.0,5.6,17.4,29.0,0.29,59.3,5060482840209,"Gluten Free Oats (44%), Rice Syrup, Coconut Oil, Raisins (8%), Coconut Sugar, Rapeseed Oil, Dried Apple Pieces (5%), Cinnamon (Cassia).",N/A
N/A,La Délicieuse,,,,,,,6111250471572,N/A,N/A
,Vahiné,259.0,0.0,,64.0,0.0,,3179140213964,"water, sugar, glucose syrup, flavourings, propylene glycol",N/A
Strawberry High Fruit Content Spread,St. Dalfour,202.0,0.0,0.4,47.0,0.03999999910593,50.0,5014271400426,"strawberries 51%, unsweetened fruit juice concentrates (grape, date), gelling agent : fruit pectin, lemon juice",N/A
Bournville Dark Chocolate bar,Cadbury,523.0,4.1,28.0,58.0,0.01,60.0,7622210249661,"sugar, cocoa butter, cocoa mass, palm oil, emulsifiers (soya lecithin, e476),skimmed milk powder",N/A
Sweet Chilli Rice Crackers 100G,Sweet Chilli,422.0,7.2,6.6,,,83.0,9417986941806,"fat rice (82%), rice bran oil (contains antioxidant: tocopherols), sugar (5,1%), salt, soy sauce powder (soy, rice, salt), milk powder, tomato powder, garlic powder, yeast extract, onion powder, acidity regulators (calcium lactate, sodium citrates, malic acid, citric acid), cpaprika powder (0,2%), vinegar flavour, flavour enhancers (đisodium inosinate, disodium guanylate), colour (paprika extract), contains: soy and milk,   of whi carbo of whi proter salt fibre gluten free , suitable for vegetarians, *referen",N/A
Chocolate Orange Milk,Terry's,524.0,5.8,29.0,59.0,0.27,59.0,3664346304863,"sugar, cocoa mass, cocoa butter, skimmed milk powder, whey powder (from milk), vegetable fats (palm, shea), milk fat, emulsifiers (soya lecithins, e476), orange oil, flavouring.",N/A
McVitie's Rich Tea Delights,McVitie's,452.0,7.2,15.8,12.8,0.67,66.6,5000168124643,"flour (wheat flour, calcium, iron, niacin, thiamin), sugar, vegetable oil (sunflower), glucose-fructose syrup, barley malt extract, emulsifiers (soya lecithin, e472e), raising agents (sodium bicarbonate, âmmoniu bicarbonate), salt. for allergens, including cereals containing gluten, see ingredients in bold. plea any ca co th to le en",N/A
230G VICHY MENTHE,Vichy,400.0,0.0,0.6,98.5,0.0,98.5,3664346306539,"Sucre, Agent d'enrobage (Sels de magnésium d'acides gras), Extraits des eaux de Vichy (0,3 %), Arôme, Sirop de glucose,",N/A
Toast brioché,"LU, Pelletier",436.0,14.0,8.6,10.0,1.09,74.0,3392460488809,"Farine de _blé_ 86 %, sirop de glucose-fructose, levure, _beurre_ pâtissier 6,9 %, sel, _oeufs_ en poudre 0,5 % (équivalent _oeufs_ 2 %), émulsifiants (E471, E481), agent de traitement de la farine (acide ascorbique),",N/A
Bounty 2x,Mars,490.0,3.4,28.0,46.4,0.14,54.4,40111216,"sugar, desiccated coconut (21%), glucose syrup, cocoa butter, cocoa mass, skimmed  milk  powder, emulsifiers ( soya  lecithin, e471),  lactose ,  milk  fat, whey powder (from  milk ), humectant (glycerol), salt, natural vanilla extract,",N/A
Ferrero Rocher,Ferrero,603.0,8.2,42.7,39.9,0.153,44.4,8000500192801,"MILK chocolate 30% (sugar, cocoa butter, cocoa mass, skimmed MILK powder, concentrated BUTTER, emulsifier: lecithins (SOYA), vanillin), HAZELNUTS (28.5%), sugar, palm oil, WHEAT flour, whey powder (MILK), fat-reduced cocoa, emulsifier: lecithins (SOVA), raising agent (sodium bicarbonate), salt, vanillin.",N/A
SWEET,N/A,,,,,,,6111260420164,N/A,N/A
4 Raspberry & Honey Porridge Oat Bars,Stoats,429.0,8.1,20.0,13.0,0.05,50.0,5060183674011,"Wholegrain OATS (48%), rapeseed oil, soluble tapioca fibre, oligofructose, sultanas (sultanas, sunflower oil), golden syrup, unsalted butter (MILK), sunflower seeds, soft light brown sugar, pumpkin seeds, humectant: glycerol (rapeseed), freeze-dried raspberry pieces (1.3%), natural flavourings (MILK) and colour: plain caramel.",N/A
