Product Name,Brand,Calories (kcal),Proteins (g),Fat (g),Sugar (g),Salt (g),Carbohydrates (g),Code,Ingredients Text,Serving Suggestions
Peanut Butter Oat Bars,Deliciously Ella,460.0,10.1,23.6,21.2,0.47,49.9,5060482840766,"Gluten Free Oats (41%), Rice Syrup, Peanuts (15%), Coconut Oil, Coconut Sugar, Date Syrup, Peanut Butter (4%), Rapeseed Oil, Salt.",N/A
La Biscotte 96% de céréales,Heudebert,408.0,11.0,7.3,6.8,1.2,73.0,7622210416629,"Farine de blé 96 %, huile de palme, sucre, levure, sel, émulsifiants (E471, E481), agent de traitement de la farine (acide ascorbique).",N/A
Wheat Biscuits,By Sainsbury's,358.0,12.0,2.0,4.4,0.28,68.1,00130509,"British Wholegrain Wheat (95%), Malted Barley Extract, Sugar, Salt, Niacin, Iron, Vitamin B2 (Riboflavin), Vitamin B1 (Thiamin), Folic Acid.",N/A
Nutty Granola,Deliciously Ella,450.7648183556,12.0,18.0,14.0,0.02,61.0,5060482841565,"Gluten free oats (60%), chicory fibre syrup, mixed nuts (13%) (cashews (6%), almonds (4%), hazelnuts (3%)), date syrup, rapeseed oil, maple syrup (4%), sunflower seeds (3%). orange juice (3%), pumpkin seeds (2%)",N/A
Swiss style musesli,Alpen,374.0,11.0,5.6,21.0,0.25,66.0,5010029226133,"Wholegrain Wheat (39%). Wholegrain Rolled Oats (37%), Raisins (12%), Sugar, Skimmed Milk Powder, Milk Whey Powder, Roasted Sliced Nuts (2.0%) (Hazelnuts, Almonds), Salt.",N/A
Crunchy Oat Granola Raisin & Almond,Jordan,416.0,11.0,12.0,21.0,0.03,64.0,5010477353115,"Wholegrain OAT Flakes (68%), Sugar, Raisins (7%), Sunflower Oil, Sultanas, Whole & Sliced ALMONDS (3.5%), Honey (1%), Sunflower Seeds, Natural Flavouring.",N/A
Corn Flakes 0% azú-cares añadidos,Hacendado,373.0,6.7,1.1,0.9,1.0,82.0,8480000229663,"Maiz (98%), sal, antioxidante (extracto rico en tocoferoles). Puede contener trazas de gluten, leche, frutos de cascara y soja,",N/A
Miel pops,KELLOG'S,384.0,5.2,1.5,22.0,0.4,85.0,5059319023762,"Farine de maïs (80%), sucre, sirop de glucose, fibre de maïs, miel (2%), extrait de malt d'orge, sel, arôme naturel, niacine, fer, vitamine B6, riboflavine, thiamine, acide folique, vitamine D, vitamine B12, colorant (caroténoïdes).",N/A
Weetabix,Weetabix,362.0,12.0,2.0,4.2,0.28,69.0,5010029202410,"Wholegrain Wheat (95%), Malted Barley Extract, Sugar, Salt, Niacin, Iron, Riboflavin (B2), Thiamin (B1), Folic Acid.",N/A
Corn Flakes,Tesco,387.0,7.7,1.2,6.1,0.6,85.2,5000436616443,"Maize, Sugar, Salt, _Barley_ Malt Extract, Iron, Niacin, Pantothenic Acid, Vitamin B6, Riboflavin, Thiamin, Folic Acid, Vitamin D, Vitamin B12.",N/A
Tilda Steamed Brown Basmati Rice,Tilda,129.0,2.8,2.1,0.2,0.03,23.3,5011157888132,"Natural Basmati Rice - Cooked (98%), Rice Bran Oil, Salt.",N/A
Granola Chocolat,Bjorg,420.0,10.0,13.0,12.0,0.01,62.0,3229820798110,"Flocons d'avoine 71%, sucre de canne non raffiné, huile de tournesol, chocolat noir 5% (pâte de cacao, sucre de canne non raffiné, beurre de cacao), riz extrudé au chocolat noir 3% (chocolat noir [pâte de cacao, sucre de canne non raffiné, beurre de cacao], farine complète de riz), poudre de cacao maigre 2,5%, inuline, antioxydant : extrait riche en tocophérols.",N/A
Cheerios Multigrain,Cheerios Multigrain,377.0,10.0,4.67,17.7,0.783,69.0,7613287157201,"chrictall 332,jpg   面 use, on averadl, chelito reales whole sweet enriched with vitamins (c, niacin, pantothenic acid riboflavin 2) 86 falic acid d) calcium and iron # 134275 87819 igredients cereals (oat flour complete 28 4% whole ble 28 4% dorge flour omplète 17 1% whole corn flour 2% whole rice flour 2%) ble starch brown sugar syrup brown partially inverted,         acidity correcting salt (tripotassium phosphate), sunflower hule caramel dyes (e150 c), annatto (e160b) and carotene (e160a) antioxidant tocopherols (e306), vitamins and minerals (vitamin c niacin acıde pantothenic rboflavin (b2) vitamin b6, folic acıde, vitamin d calcium carbonate iron) may contain traces of nuts coriserver in a dry place to be consumed preferably before the end 1,2kge (2 x 600ge) net weight:         nutritional information medium energy per 30 g with 125 ml of half-skimmed lat (% ar) 733kj/174kcal per 100g (% ar) 1598kj /378kcal 3,2g 1,4g 28g 12g 230 3 7g fats including saturated fatty acids carbohydrates 74g 21g 7 8g protein 8g 0,3g 0,43g salt vtamine d 2,8pg (56%) 43mg (54%) 1,1mg (75%) 12mg (75%) tmp (71%) 155g (78%) 5గాg (19%) 055mg (30%) 37mg (23%) 0,36mg (26%) 51,1ug (26%) 15mg 500mg (30% 3 dmg ( 27% vitamin c ribofiavin (82) neone vitamin b6 tolic acid partotheric acid calcium iron eosmg (63%) reference intake pdoukhadultetype,(8400 /2000ar a pornione30g of ie,cheerce te aumns 1% of the ar for reterence intake lne xtiorn of 30 g ar intake of relerence energt",N/A
Corn Flakes,Kellogg's,378.0,7.0,0.9,8.0,1.1,84.0,8410188012092,"Mais, estratto di malto d'_orzo_, zucchero, sale, niacina, ferro, vitamina B6, riboflavina, tiamina, acido folico, vitamina D, vitamina B12.",N/A
Crousti' Avoine Chocolat,Bjorg,416.0,10.0,13.0,14.0,0.1,60.0,3229820786605,"Flocons d'avoine* complète 45%, Sucre de canne* brut, Chocolat noir* 10 % (pâte de cacao*, sucre de canne&quot;, beurre de cacao*), Riz extrudé (farine de riz), Farine d'avoine* 8%, Son d'avoine* 5%, Flocons de blé, Huile de tournesol*, Stabilisant : gomme d'acacia*, Flocons de noix de coco*, Sel marin, Antioxydant : extrait riche en tocophérols.",N/A
Everyday Tiger Rolls with Sourdough,Jason's,250.0,9.12,0.625,3.5,1.09,50.4,5025125000174,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Rye Flour, Fermented Wheat Flour, Salt, Rice Flour, Yeast, Dextrose, Flour Treatment Agent: L-Cysteine, Ascorbic Acid; Rapeseed Oil, Malted Barley Flour, Raising Agents: Sodium Carbonates, Ammonium Carbonates",N/A
Oat,"Aldi, Acti Leaf",49.0,0.6,2.4,2.6,0.15,6.2,4061459329834,"Water, WHOLEGRAIN _OAT_ FLAKES 10%, Rapeseed Oil, Acidity Regulator (Potassium Phosphates), Calcium Carbonate, Sea Salt, Stabiliser (Gellan Gum)",N/A
Nutty Granola,Dorset Cereals,442.0,10.2,15.6,13.1,5.56e-05,62.0,5018357804764,"Wholegrain _OAT_ flakes (62%), golden syrup (partially inverted sugar syrup) (17%), toasted wholegrain _RYE_ flakes, vegetable oil (rapeseed and sunflower oil in varying proportions), whole & sliced _ALMONDS_ (3.5%), roasted chopped _HAZELNUTS_ (2%), _CASHEW_ pieces (2%), desiccated coconut, natural flavouring.",N/A
Cinnamon & Raisin Bagels,New York Bakery Co,272.0,9.18,2.12,10.4,0.568,51.6,5020364010144,"_WHEAT_ Flour (_WHEAT_ Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Raisins (6%), Sugar, Yeast, Maize, _WHEAT_ Gluten, Salt, Cinnamon (Cassia), Rapeseed Oil, Mixed Spice, Malted _BARLEY_ Flour, Preservative (Calcium Propionate), Brown Sugar, Orange Peel, Flour Treatment Agent (Ascorbic Acid).",N/A
Soft Pittas Easy to Fill Wholemeal,warburtons,240.0,11.9,2.22,3.97,0.905,40.0,5010044010144,"Wholemeal Wheat Flour, Water, Wheat Gluten, Yeast, Dextrose, Salt, Extra Virgin Olive Oil, Sugar, Malted Barley Flour, Emulsifiers: E471, E481; Gelling Agent: E466; Stabiliser: Xanthan Gum; Soya Flour, Preservative: Calcium Propionate; Caramelised Sugar, Vegetable Oils (Sustainable Palm, Rapeseed), Flour Treatment Agents: Ascorbic Acid (Vitamin C), E920 (Vegetarian).",N/A
Oat Granola,Dorset Cereals,442.0,8.7,16.4,16.5,0.03,62.5,5018357804849,"Wholegrain OAT flakes (66%), golden syrup (partially inverted sugar syrup) (22%), vegetable oil (rapeseed and sunflower oil in varying proportions), toasted wholegrain RYE flakes, sunflower seeds (1.5%), natural flavouring.",N/A
Seeded Sourdough Half Bloomer,Sainsbury's,283.0,10.7,5.4,3.1,0.83,46.1,00363174,"Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Sunflower Seeds (3.5%), Golden Linseed (3.5%), Poppy Seed (2.5%), Pearl Barley, Sea Salt, Rapeseed Oil, Millet Seeds (1.0%),Malted Wheat Flakes, Extra Virgin Olive Oil (0.5%), Pumpkin Seeds (0.5%), Soya Flour, Wheat Gluten, Fermented Wheat Flour, Malted Barley Flour, Malted Wheat, Malted Wheat Flour, Flour treated agent: Ascorbic acid.",N/A
Oat drink,plenish,33.0,0.6,0.3,3.8,0.08,6.6,5060362071709,"Water, Organic Gluten Free _Oats_ 10%, Sea salt.",N/A
Special K,Kellogg's,392.0,8.0,1.3,15.0,0.84,84.0,5059319029016,"(EN) CRUNCHY RICE, WHOLEWHEAT AND BARLEY FLAKES FORTIFIED WITH VITAMINS AND IRON. INGREDIENTS: Rice (47%), wholewheat (37%), sugar, barley (5%), malted barley flour, salt, barley malt extract, niacin, iron, riboflavin, thiamin, vitamin B6, folic acid, vitamin D, vitamin B12. For allergens see ingredients highlighted in bold. May contain gluten from other cereals, milk. Best before: see top. Store in a cool, dry place.",N/A
,"Cookie crisp,Nestlé",393.0,6.7,5.2,22.4,0.66,78.0,3387390326574,"Farine de _blé_ complet 35,3 %, semoule de maïs, sucre, sirop de glucose, amidon de _blé_, huile de tournesol, carbonate de calcium, cacao maigre en poudre * 1,7%, farine de _blé_, sel, poudre à lever : carbonates de sodium ; arôme naturel, antioxydant : extrait riche en tocophérols ; fer, vitamines B3, B5, D, B9, B6, B2.",N/A
,Unilever,350.0,1.0,1.0,0.0,0.175,90.0,6111005210111,Fécule de mais (Amidon) originaire de Bulgarie.,N/A
Galettes de Maïs,"Bio Organic, Lidl, Sondey",383.0,7.0,1.4,0.2,0.31,85.0,4334035071848,"99,7% maïs*, 0,3% sel de mer. *Issu de l'agriculture biologique.",N/A
Nesquik Cereal,Nesquik,373.0,8.4,3.0,22.4,0.45,73.6,7613287366665,"whole grain wheat flour, sugar, maize semolina, wheat bran, fat-reduced cocoa powder, calcium carbonate, salt, raising agent (sodium bicarbonate), oil (sunflower), malt extract (barley), vitamins (niacin, pantothenic acid, B6, riboflavin (B2), thiamin (B1), folic acid), iron",N/A
No Added Sugar Muesli imp,"Alpen, Weetabix",369.0,12.0,5.8,16.0,0.275,63.0,5010029219326,"wholegrain  wheat  (42%), wholegrain rolled  oats  (36%), raisins (15%), skimmed  milk  powder,  milk  whey powder, roasted sliced  nuts  (2,5%) ( hazelnuts ,  almonds ), malted  barley  extract, salt,",N/A
Farmhouse Soft Bread,"Cake, Warburtons",244.0,8.9,2.58,2.11,0.966,45.0,5010044002378,"wheat  flour [with calcium, iron, niacin (b3) and thiamin (b1)), water, yeast, vegetable oil (rapeseed, sustainable palm), salt, flavouring,  soya  flour, preservative: calcium propionate (added to inhibit mould growth), emulsifiers: e471, e481, flour treatment agents: ascorbic acid (vitamin c), e920 (vegetarian),",N/A
Cheese & Onion Flavour Potato Crisps,Walkers,514.0,6.3,29.0,2.6,1.2,54.0,51000005,"Potatoes, Vegetable Oils (Sunflower, Rapeseed
in varying proportions), Cheese & Onion Seasoning [Dried
Onion, Sait, Dried Milk Whey, Lactose(from Milk, Sugar,
Flavouring (contains Milk, Cheese Powder (from Milk),
Dried Yeast, Acids (Citic Acid, Malic Acid), Whey Protein
(from Mik), Dried Garlic Colours (Annatto Bixin, Paprika
Extract), Antioxidants (Rosemary Extract, Ascorbic Acid
Tocopherol Rich Extract, Citric Acid).",N/A
Pan fibra y sésamo,Hacendado,391.0,13.0,7.6,3.0,1.13,60.1,8710445020878,"Farinha integral de centeio (glúten) 85%, sementes de sésamo 11%, sal. Pode conter vestígios de trigo, aveia, espelta, ovos, leite, frutos de casca rija, soja.",N/A
Durum wheat flatbreads,crosta & mollica,299.0,8.9,7.9,2.4,1.475,47.0,5060198645617,"Italian Reground Durum Wheat Semolina (67%), Water, Extra Virgin Olive Oil (8%), Salt",N/A
21 Whole Grains And Seeds Organic Bread,Dave's Killer Bread,244.0,13.3,3.33,8.89,0.945,48.9,0013764027053,"organic whole wheat (organic whole wheat flour, organic cracked whole wheat), water, organic cane sugar, organic 21 whole grains and seeds mix (organic whole flax seeds, organic sunflower seeds, organic tri-color quinoa (organic black quinoa, organic red quinoa, organic white quinoa), organic ground whole flax seeds, organic triticale, organic pumpkin seeds, organic rolled barley, organic rolled oats, organic rolled rye, organic blue cornmeal, organic millet, organic yellow cornmeal, organic kamut khorasan wheat, organic sorghum flour, organic buckwheat flour, organic quinoa, organic poppy seeds), organic wheat gluten, organic oat fiber, yeast, organic molasses, sea salt, organic cultured wheat flour, organic vinegar, organic acerola cherry powder, enzymes",N/A
Galettes Boulgour & Sarrasin à l'Emmental,Céréal,225.0,8.8,9.0,1.9,0.975,25.0,3259011799893,"Boulgour de blé complet réhydraté 46,3%, sarrasin* grillé réhydraté 17,4%, emmental* (sans présure animale) 10,3%, huiles végétales* 5,6% (huile de tournesol oléique* 5,3%, huile de tournesol* 0,3%), flocons de blé complet* 5,4%, oignons, flocons d'avoine complète* 3,1%, farine de blé 2%, gluten de blé 1,8%, sel de mer, poivre* 
*Ingrédients issus de l'agriculture biologique.",N/A
Céréales Miel Pops,Kellogg's,384.0,5.2,1.5,22.0,0.4,85.0,5053827110983,"Farine de maïs (80%), sucre, sirop de glucose, fibre de maïs, miel (2%), extrait de malt d'orge, sel, arôme naturel, niacine, fer, vitamine B6, riboflavine, thiamine, acide folique, vitamine D, vitamine B12, colorant (caroténoïdes).",N/A
Sourdough  bagels,Fitzgeralds Sourdough Bagels,277.0,10.1,3.05,6.24,1.11,49.4,5099077004306,"Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)], Sourdough (19%) (Water, Rye Flour, Malted Wheat Flour, Starter Culture, Yeast), Water, Rye Flour, Rapeseed Oil, Sugar, Yeast, Salt, Preservatives (Calcium Propionate, Sorbic acid), Malted Barley Flour, Flour Treatment Agent (Ascorbic Acid).",N/A
Galette de mais,Bjorg,383.0,6.5,0.7,0.6,0.28,87.0,3229820794648,"Maïs* 99,7%, sel.",N/A
Granola Sante Czekoladowa,nutrition-sante,454.54545454545,9.0909090909091,16.363636363636,21.818181818182,0.54545454545455,72.727272727273,5900617002983,"Flocons d'_avoine_ à grain entiers 37%, farines: _orge_, _avoine_ 6,8%, maïs, sucre de canne non raffiné, chocolat 10% (sucre, pâte de cacao, graisse de cacao, émulsifiant: lécithine (_soja_): arôme naturel de vanille), huile de tournesol, gruau de maïs, poudre de cacao faible en gras 2,3%, flocons de noix de coco, mélasse de canne, sel de mer, agent levant: carbonates de sodium, émulsifiant: lécithine (_soja_), extrait de malt d'_orge_, arômes,",N/A
"Muesli con quinoa, chía y chocolate negro",Hacendado,416.0,9.8,13.0,18.0,0.11,60.0,8480000095367,"Muesli crocante com quinoa (45%) [flocos integral laminados (24%) (aveia (18%), cevada (3%), trigo (3%)), açúcar, quinoa tufada (4,5%), óleo de girassol, xarope de glicose-frutose, coco ralado seco, sal, antioxidante: extrato rico em tocoferóis], pedaços de chocolate preto (15%) (pasta de cacau, açúcar, emulsionante: lecitinas), flocos de aveia integral laminados (15%), flocos de centeio integral laminados (8%), flocos de cevada integral laminados (7%), flocos de trigo torrados integral (5%) (trigo integral, açúcar, farelo de trigo, extracto de malte de cevada, sal), sementes de chia (Salvia hispanica) (5%). Contém vestígios de amendoins, frutos de casca rija, produtos de soja, leite e sementes de sésamo.",N/A
Farmhouse Super Seeded Loaf,Tesco,294.0,11.2,9.6,4.9,0.9,37.9,5057545928769,"_Wheat_ Flour (_Wheat_ Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Mixed Seeds 16% (Sunflower Seed, Brown Linseed, Millet, Pumpkin Seed, Poppy Seed, Golden Linseed), Malted _Wheat_ Flakes, Yeast, Salt, Spirit Vinegar, Preservative (Calcium Propionate), Emulsifiers (Mono - and Di-Glycerides of Fatty Acids, Mono - and Di-Acetyl Tartaric Acid Esters of Mono - and Di-Glycerides of Fatty Acids), _Wheat_ Gluten, Rapeseed Oil, Flour Treatment Agent (Ascorbic Acid).",N/A
Tresor - Choco Nut,"Kellogg's,Kellogs",453.0,6.6,15.0,26.0,0.94,71.0,5053827199568,"ICE INGREDIENTS DO KNUSPRIGE GETREIDEKISSEN MIT FÜLLUNG MIT SCHOKOLADEN-HASELNUSS-GESCHMACK, ANGEREICHERT MIT VITAMINEN. : Getreidemehle(53%)(Weizen, Hofer, Reis), Füllung mit Schokoladen - und Haselnussgeschmack(lucker, pflanaliche Öle{Palm, Sonnenblume, Raps), Glukosesirup, Schokolade(4%)(Zucker, Kakaomasse), fettarmes Kakaopulver, Süßmolkenpuver, Magermilchpulver, Haselnüsse(196), Emulgator (Sonnenblumenlecithin}, natürliches Aroma), Zucker, Salz, arbstoff(Annatto Norbixin, Carotin), Antioxidationsmittel(Ascorbylpalmitat, Alpha-Tocopherol). VITAMINE: Riboflavin, Thiamin, Vitamin B6, Vitamin B12. Allergene  sind fettgedruckt. Kann enthalten: Gluten anderer Getreidesorten, andere Schalenfrüchte. Mindestens haltbar bis: siehe Deckel. Kühl und trocken lagern. SD O NO BLANDADE KUDDAR AV SÄDESSLAG, INNEHĂLLANDE EN FYLLNING ratuit)",N/A
Krisprolls - Wholegrain Complets,Pågen,397.0,12.0,6.2,7.0,1.6,70.0,7311071330815,"wholegrain cracked wheat (61%), wheat flour, sugar, vegetable oils of palm and rapeseed, yeast, salt, barley malt, allergy advice: for allergens, including cereals containing gluten, see ingredient in capital letters,",N/A
Seabrook sea salt,Seabrook,516.0,5.9,30.4,0.2,1.3,52.6,5016451062110,"potatoes, sunflower oil (30%), sea salt",N/A
The Original Oat Drink Semi,Oatly!,46.0,1.0,1.5,4.1,0.1,6.6,7394376665028,"Water, oats 10%, rapeseed oi1, acidity regulator (dipotassium phosphate), minerals (calcium carbonate, potassium iodide), salt, vitamins (d2, riboflavin, b12).",N/A
Low Sugar Granola Original,Crownfield,521.0,13.7,23.7,3.0,0.03,59.4,4056489159506,"70% Wholegrain Oat Flakes, 9% Chopped Nuts (Hazelnuts, Almonds, Cashew Nuts, Walnuts), Rapeseed Oil, 4% Pumpkin Seeds, 3% Sunflower Seeds, 2% Desiccated Coconut, Black Treacle, Sugar.",N/A
galettes riz chocolat noir,Sondey,488.0,6.6,23.0,28.0,0.0,61.0,20116705,"60% chocolat noir¹ (sucre de canne¹, pâte de cacao*, beurre de cacao¹*, émulsifiant : lécithines¹ (soja)), 40% riz¹ complet.
¹Ingrédients issus de l'agriculture biologique.
*Rainforest Alliance Certified. 
Traces éventuelles de sésame et fruits à coque et de lait. Sans gluten.",N/A
White Bread wraps,dina,225.0,5.9,0.9,1.3,0.5,49.3,5022824240061,"wheat flour (fortified with calcium, iron, niacin, thiamin), water, yeast, sugar, salt, preservative: calcium propionate",N/A
shredded wheat,Nestlé,367.0,11.8,2.2,0.7,0.05,68.7,7613287170989,whole grain wheat (100%),N/A
Biscottes Pleine vie Sans sel ajouté,"Heudebert, Lu, Mondelez",407.0,12.0,6.1,4.8,0.01,74.0,3392460481114,"Farine de BLÉ, sirop de glucose-fructose, huile de palme, levure, amidon de BLÉ, agent de traitement de la farine (acide ascorbique).

100 g de farine de blé sont utilisés pour 100 g de produit fini.

PEUT CONTENIR SÉSAME.",N/A
Jumbo Rolled Oats,Quaker,375.0,11.0,8.0,1.0,0.0,60.0,5000108030904,100% Rolled Oats.,N/A
Croustillant 3 noix,Bjorg,441.0,11.0,17.0,14.0,0.02,56.0,3229820797861,"Flocons d'avoine complète*, flocons de blé complet*, sucre de canne non raffiné*, huile de tournesol oléique*, noisettes 4,4%, amandes 3,3%, noix de cajou* 2,2%, stabilisant: gomme d'acacia*, antioxydant: extrait riche en tocopherols.
*Ingrédients biologiques",N/A
Organic Oat drink,Plenish,33.0,0.6,0.3,3.8,0.08,6.6,5060362071051,"Water, Oats 11%, Sea salt",N/A
Tesco No Added Sugar or Salt Swiss Style Muesli,Tesco,362.0,10.5,4.2,13.3,0.03,66.3,5052003786561,"Oat Flakes, Malted Toasted Wheat Flakes [Wheat, Barley Malt Extract], Raisins (15%), Whey Powder (Milk), Hazelnut (1%), Almond.",N/A
High Protein Granola Honey & Seed,Crownfield,436.0,24.9,16.1,17.4,0.63,45.1,4056489239956,"30% Wholegrain Oat Flakes, 25% Soya Protein Crisps (Soya Protein Isolate, Rice Semolina, Soya Flour, Salt), Sugar, 9.5% Pumpkin Seeds, Rapeseed Oil, Oat Bran, Desiccated Coconut, 2% Sunflower Seeds, 2% Golden Linseeds, 1.3% Honey.",N/A
Wholegrain Malties,Sainsbury's,366.0,11.3,1.7,10.6,0.42,69.6,01242942,"Wholewheat, Sugar, Barley Malt Extract, Invert Sugar Syrup, Salt, Vitamins and Mineral Mix (Niacin, Thiamin, Iron, Vitamin D, Vitamin B12, Pantothenic Acid, Riboflavin, Folic Acid, Vitamin B6).",N/A
Wholegrain Bran Flakes,By sainsbury's,347.0,12.2,2.6,8.1,0.54,60.8,00388030,"Wholegrain _Wheat_ (76%), _Wheat_ Bran (13%), Sugar, _Barley_ Malt Extract, Salt, Niacin, Vitamin E, Ferric Diphosphate, Pantothenic Acid, Riboflavin, Vitamin B6, Thiamin, Folic Acid, Vitamin B12.",N/A
Flaxseed,The Foodie Market,492.0,21.6,38.0,2.0,0.12,30.8,4088600354965,"brown flaxseeds, allergy advice: may contain peanuts, nuts and sesame,",N/A
,"Crunch,Nestlé",513.0,6.5,25.8,50.4,0.35,62.4,8000300264388,"Sucre, beurre de cacao, céréales croustillantes 15% (farine de riz, sucre, cacao maigre, sel), pâte de cacao, _LAIT_ entier en poudre, _LAIT_ écrémé en poudre, _PETIT-LAIT_ en poudre, matière grasse de _LAIT_ anhydre, émulsifiant (lécithine de tournesol), arôme naturel de vanille.",N/A
Gluten free,Schar,262.0,4.5,9.2,0.9,1.0,36.0,8008698011065,"maize starch, sourdough 20% (rice flour, water), water, rice flour, sunflower seeds 6,6%, flax seeds 6,6%, vegetable fiber (psyllium), quinoa flour 2,9%, apple extract, sorghum flour 2,6%, yeast, sunflower oil, thickener: hydroxypropyl methylcellulose, chestnut flour 1,0%, iodized salt (salt, potassium iodide), natural flavor,",N/A
Original Breadsticks,Savour Bakes,406.0,10.0,8.4,3.0,1.7,70.4,4088600305592,"wheat flour, olive oil (7%), sea salt, yeast, malted barley flour",N/A
"Lentilles cuisinées, riz & soja",Céréal Bio,153.0,6.4,6.4,1.6,0.72,13.0,3175681170872,"Carottes* 24%, eau, lentilles vertes* 14%, riz basmati* complet 12%, oignons* 12%, protéines de _soja_* texturées et réhydratées 6%, sauce _soja_* (eau, _soja_*, _blé_*, sel de mer, alcool*), huile d'olive* extra vierge, huile de tournesol*, sel de mer.

* Ingrédients issus de l'agriculture biologique",N/A
"No Added Sugar Granola Coconut, Cashew & Almond",Crownfield,442.0,9.3,15.6,17.5,0.05,62.0,4056489438564,"65% Cereals (33% Wholegrain Oat Flakes, 18% Wholegrain Barley Flakes, 7% Whole Rye Flakes, Rice Flour, Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Malted Barley Flour), 15% Date Syrup, Rapeseed Oil, Banana Purée, 3% Flaked and Chopped Almonds, 2% Cashew Pieces, 2% Desiccated Coconut, Flavouring, Sunflower Oil.",N/A
American Sandwich Nature,Harrys,271.0,7.6,4.1,7.7,1.1,48.9,3228857000838,"wheat flour 65%, water, sugar, rapeseed oil, salt, vinegar, yeast, flour of beans, wheat gluten, flavor (contains alcohol), extract of acerola, may contain traces of eggs, soya, milk, fruit shell, sesame seeds,",N/A
White Tortilla Wraps,Tesco,284.0,8.2,5.0,2.2,0.965,49.7,5057967342044,"wheat flour (_wheat_ flour, calcium carbonate, iron, niacin, thiamin), water, palm oil, humectant (glycerol), raising agents (disodium diphosphate, sodium bicarbonate), sugar, emulsifier (mono - and di-glycerides of fatty acids), acidity regulator (citric acid), salt, preservative (calcium propionate), flour treatment agent (l-cysteine hydrochloride).",N/A
Harvest Morn Granola Raisin & Almond,Aldi,426.0,11.1,12.1,18.6,0.03,64.9,4088600169866,"WHOLEGRAIN OAT FLAKES (70%), Sugar, RAISINS (6%), Rapeseed Oil, CHOPPED AND FLAKED ALMONDS (2.5%), HONEY (1%), Flavouring, Sunflower Seeds.",N/A
Gallette di riso - Cioccolato al latte,Sondey,499.0,7.4,24.0,30.0,0.0384,61.0,20115777,"60% milk chocolate (cane sugar, cocoa butter, whole milk powder, cocoa paste, emulsifier: lecithins (soy), natural vanilla flavor), 40% rice, sesame seeds, salt,",N/A
Organic Porridge Oats,Flahavan's,370.0,11.3,5.75,,,65.0,5099801003315,100% Organic Wholegrain Rolled _Oats_,N/A
The Honey Soaked Seeded Bloomer,Village Bakery,264.0,9.2,5.4,4.0,0.765,41.0,4088600161686,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, MIXED SEEDS (12%) (Brown Linseed, Millet Seeds, Golden Linseed, Sunflower Seeds, Poppy Seeds, Pumpkin Seeds), Rye Flour, Wheat Gluten, Yeast, Cut Malted Wheat, HONEY (1.5%), Salt, Rapeseed Oil, Fermented Wheat Flour, Wheat Bran, Malted Barley Flour, Flour Treatment Agent: Ascorbic Acid.",N/A
Ready Salted Crisps,Walkers,518.0,6.4,31.0,0.4,1.3,52.0,0005100000100,"Potatoes, Vegetable Oils proportions), Salt, Antioxidants (Rosemary Extract, Ascorbic Acid, Tocopherol Rich Extract, Citric Acid)",N/A
Weetabix 72S 1362G,Weetabix,363.0,12.0,2.13,4.27,0.267,69.3,5010029000856,"wholegrain wheat (95%), malted barley extract, sugar, salt, niacin, iron, riboflavin (b2), thiamin (bi), folic acid,",N/A
Thins Multi-Seed Flatbreads,Ryvita,435.0,16.4,14.1,2.9,1.54,56.2,5050974000822,"WHEAT Flour (61%) (WHEAT Flour, Calcium, Niacin, Iron, Thiamin), Mixed Seeds (24%) (Millet Seed, Brown Linseed, Golden Linseed), Wholegrain RYE Flour (10%), Rapeseed Oil, Salt, Flavour Enhancer (Potassium Chloride).",N/A
Ovomaltine Céréal Energy,Ovomaltine,375.0,9.5,2.0,51.0,0.5,78.0,7612100914199,"Extrait de malt d'ORGE 51%, LAIT écrémé concentré, lactosérum concentré (LAIT), cacao maigre en poudre¹ 13%, sucre, fructose, minéraux (carbonate de magnésium, phosphate de calcium), huile de colza, vitamines (E, C, thiamine: B1, riboflavine: B2, niacine PP, B6, acide folique: B9, B12, biotine: B8, acide pantothénique: B5) sel, arôme (vanilline)",N/A
Dorset cereals nutty muesli,Dorset cereals,415.0,13.2,14.3,8.4,0.03,54.4,5018357012350,"Wholegrain wheat flakes, nuts (whole almonds 9%, cashew nuts 4%, roasted whole hazelnuts 3.5%, chopped brazil nuts 1.5%), dried fruit 15% (chopped dates, diced dried apricots (apricots, preservative (sulphur dioxide)), raisins, golden raisins (golden raisins, preservative (sulphur dioxide))), wholegrain toasted wheat flakes, barley flakes, wholegrain oat flakes, pumpkin seeds, flavoured oat flakes (oat flakes, natural flavouring).",N/A
