Product Name,Brand,Calories (kcal),Proteins (g),Fat (g),Sugar (g),Salt (g),Carbohydrates (g),Code,Ingredients Text,Serving Suggestions
"Alpro Fermentiertes Sojaprodukt, Ungesüßt, Skyr style 400g",Alpro,61.0,5.8,3.3,0.0,0.33,0.0,5411188128588,"SOJABASIS (Wasser, geschälte SOJABOHNEN (15,7%)), Stabilisator (Pektine), Tricalciumcitrat, Säureregulatoren (Natriumcitrate, Citronensäure), natürliches Aroma, Antioxidationsmittel (stark tocopherolhaltige Extrakte, Fettsäureester der Ascorbinsäure), Meersalz, Vitamine (B12, D2), Joghurtkulturen (Str. thermophilus, L. bulgaricus). Kann Spüren von Schalenfrüchten (keine Erdnüsse) enthalten. Gluten -- und von Natur aus laktosefrei.",N/A
"Kokosnussdrink mit Soja, Barista",Alpro,33.0,1.5,1.4,3.3,0.1,3.3,5411188119753,"SOJABASIS (Wasser, geschälte SOJABOHNEN (2,9%)), Kokosmilch (3,5%) (Kokoscreme, Wasser), Zucker, Fruktose,
Säureregulatoren (Kaliumphosphate), Calciumcarbonat, Meersalz, Aroma, Stabilisator (Gellan). Kann Spuren von Schalenfrüchten.",N/A
Bebida de Almendras Enriquecida con Calcio y Vitaminas,Hacendado,36.0,0.7,2.0,3.5,0.08,3.7,8480000156488,"Agua, _almendras_ (4%), azúcar, estabilizantes (goma gellan, fosfato tripotásico y polifosfatos), emulgente (sucroésteres de ácidos grasos), sal, aroma, calcio y vitaminas D y B12. _Puede contener trazas de otros frutos de cáscara y soja_.",N/A
Natural Strained Greek Yoghurt,Waitrose No 1,129.0,6.0,10.0,4.0,,4.0,5000169235973,Milk,N/A
"P'tit Yop, Goût Fraise",Yoplait,65.0,3.0,0.8,10.4,0.12,10.4,3329778164019,"Yaourt (Lait) - Sucre 7,8% - Arôme naturel - Concentré des minéraux du lait - Vitamine D. Lait d'origine France",N/A
Bebida de soja,Hacendado,31.0,3.1,1.7,0.6,0.1,0.6,8480000293145,"water, peeled soybeans (14%), salt,",N/A
Yeo Valley Organic Kefir Strawberry Fermented Yoghurt,Yeo Valley,79.0,4.2,1.9,9.5,0.11,11.1,5036589254270,"Organic MILK fermented with live kefir cultures, organic strawberries (5%), organic sugar (5%), organic maize starch, natural flavouring, organic concentrated lemon juice. ALLERGY ADVICE: For allergens, see ingredients in BOLD. Suitable for vegetarians. Gluten free.",N/A
Gluten Free Barista Oat Drink,Plenish,46.0,0.3,0.9,2.6,0.1,9.1,5060362072102,"Water, Gluten Free Oats 11%*, Coconut Cream*, Salt. *Organic Organic Oat Drink, UHT. For allergens, see ingredients in BOLD. Best before: see top of pack. Store in a cool, dry place.",N/A
Everyday Essentials Soya Unsweetened,Aldi,33.2,3.0,1.72,0.6,0.00019,1.2,4088600574530,"Water, HULLED SOYA BEANS (8%), Sea Salt.",N/A
Family Farm Raspberry,Yeo Valley Family farm,99.0,4.7,4.0,11.1,0.18,11.1,5036589200178,"INGREDIENTS Organic whole MILK yogurt, organic raspberries (5%), organic sugar (4,9%), organic maize starch, natural flavouring, organic Concentrated elderberry juice, organic concentrated lemon juice. CONTAINS THE FOLLOWING LIVE CULTURES: Bifidobacterium Lactobacillus acidophilus, Streptococcus thermophilus",N/A
Краве масло 80.5%,"Dairy Manor, Morning Fresh",745.0,0.6,82.2,0.6,1.475,0.6,20434861,"Краве масло, 1.8% трапезна сол.",N/A
SMOOZY,N/A,9.0,9.0,1.2,8.9,9.0,83.0,6111250010948,ياغورت للشرب بالفواكه الجافة والحبوب المكونات: حليب طري كامل، سكر، مستحضر الفواكه ( زييييي بندق ، كركاع شعير ،شوفان ، قمح ) ، مختر : نشا، معدل الحموضة : حامض الليمون، نكهات ملونات طبيعية خمائر جلية . المادة الدهنية : 2%.,N/A
Organic Coconut Milk,Kara,178.0,2.0,18.0,1.8,0.04,2.4,8997212610412,organic coconut milk,N/A
natural,Hacendado,62.0,3.7,3.4,4.1,0.1,4.1,8480000223135,"_Leche_ entera pasteurizada, _leche_ desnatada en polvo y fermentos lácteos.",N/A
unsweetened Almond milk,Lidl,16.0,0.5,1.5,,0.15,0.0,4056489695332,"Eau, 2,3% amandes', sel de mer, stabilisant: gomme gellane; émulsifiant: lécithines¹ (tournesol). 'issu de production biologique. **sans sucres ajoutés. CE PRODUIT CONTIENT DES SUCRES NATURELLEMENT PRÉSENTS. ***Teneur en lactose &lt;0,01 g/100 ml. Peut contenir des traces de soja, de céréales contenant du gluten (avoine, blé, orge, seigle) et d'autres fruits à coque (noix, noisettes).",N/A
6111266962774,jaouda,52.8,3.1,2.4,0.0,0.2,4.7,6111266962774,"Selectionnes JONE BMGODActerwm. المادة الدهنية : 25غ/ل Matière grasse : 25g/L المعلومات الغذائية لـ 100 غ Informations nutritionnelles pour 100g Valeur énergétique القيمة الطاقية Kcal/Kj 52,8/170,5 JISS/JS Graisses g 2,4 é Dont acides gras saturés t Glucides g 4,7 è الدهنيات بما فيها أحماض 1.7 ذهنية مشبعة السكريات بما فيها السكر غ ٥ Dont sucres g البروتينات الملح الكالسيوم 1.Mg Protéines g 3.1 è Sell Calcium mg الفوسفور ملغ 90 Phosphore mg 6 111266 962774",N/A
Framboise délicate,Les 2 Vaches,90.0,3.8,2.8,12.0,0.14,12.1,3661344221796,"Yaourt* (86%) (lait), framboise* (7,9%), sucre de canne* (6,9%), arôme naturel de framboise. *: Issu de l'agriculture biologique. Lait: Origine France",N/A
Creamy Original Flavour,violife,239.0,0.0,23.0,0.0,1.2,8.0,5202390013836,"water, coconut oil (23%), starch, sea salt, acidity regulator: glucono-delta-lactone, flavourings, olive extract, vitamin b12,",N/A
Protein Shake,Fairlife Nutrition Plan,150.0,30.0,2.5,2.0,0.575,4.0,0811620022118,"FILTERED LOWFAT GRADE A MILK, ALKALIZED COCOA, NATURAL FLAVORS, CELLULOSE GEL, CELLULOSE GUM, SALT, CARRAGEENAN, LACTASE ENZYME, MONK FRUIT JUICE CONCENTRATE, ACESULFAME POTASSIUM, SUCRALOSE, STEVIA LEAF EXTRACT, VITAMIN A (palmitate), VITAMIN D3, MILK",N/A
Super thick organic kerned yogurt,Yeo Valley,57.0,10.0,0.5,3.5,0.10000000149012,3.5,5036589253471,milk,N/A
Kefir - Mango & Passion Fruit,Yeo Valley,66.0,3.5,1.6,7.7,0.15,9.2,5036589254874,"Organic Fermented _Milk_, Organic Mango Purée 7%, Organic Concentrated Grape Juice, Organic Passion Fruit Juice, Organic Maize Starch, Natural Flavourings",N/A
Extra Unsalted,Kerrygold,589.0,0.5,65.0,0.5,0.02,0.5,4001954165803,"butter (63%), water, rapeseed oil (13%), total fat content, 65 %, 80% butter and 20% vegetable fat, mixed spreadable fat 65%",N/A
0% fat greek style yogurt,Tesco,60.0,6.2,0.4,6.6,0.1375,7.7,5052909896579,Fat free Greek style natural yogurt,N/A
Skyr Icelandic Style Strawberry Yogurt,Arla,68.0,8.5,0.5,6.8,0.1175,7.5,4016241030580,"Skimmed _Milk_ (87%), Strawberries (6.5%), Sugar, Maize Starch, Lemon Juice from Concentrate, Natural Flavouring",N/A
Activia,Danone,64.0,2.7,1.2,5.5,0.0,9.9,6111032009436,"حليب مقشود, مسحوق الحليب, سكر, ألياف غذائية, نكهة الفانيليا, مثبت, خميرة اللبن",N/A
Full Fat Greek Style Yogurt,Asda,102.0,4.0,7.6,4.2,0.0975,4.2,5052449437362,Greek Style Natural Yogurt (from Milk).,N/A
Berry Delight Fruit & Nut Bar,Nakd,380.0,6.57,12.0,48.6,0.0286,57.1,5060088701966,"Dates 49%, cashews 30%, raisins raspberries 17%, natural flavouring 3%.",N/A
Avocado & Lemon Mayo,The Foraging Fox,717.0,1.8,78.7,0.1,0.9,0.3,5060446800409,"Rapeseed Oil (64%), Avocado Oil (11.5%), Water, Free Range Egg Yolk (10.5%) (Egg Yolk, Salt), Cider Vinegar, Dijon Mustard (Water, Mustard Flour, Spirit Vinegar, Salt), Concentrated lemon Juice (1%)",N/A
So soja à la grecque nature,Sojade,53.0,5.7,3.3,0.0,0.11,1.4,3273220182574,"jus de soja 99% (eau, graines de soja 11,9%), pectine, ferments sélectionnés",N/A
Vemondo oat milk,"Milbona, Vemondo",37.0,0.9,1.3,0.0,0.1,4.8,4056489319238,"ES Bebida de avena U.H.T con calcio
enriquecida con vitaminas B2, D y B12.
Ingredientes: agua, 8% avena, fibra de acacia,
aceite de girasol alto oleico, sales calcicas de
acido ortofosforico, estabilizante: goma gellan",N/A
Butter,Lupark,679.0,0.5,75.0,0.6,0.01,0.6,5740900404571,"butter (milk), rapeseed oil, water, lactic culture (milk)",N/A
Plant Based Salted Butter,Flora,713.0,0.5,79.0,0.5,1.7,0.5,8719200274365,"Plant oils (sunflower, rapeseed), coconut fat, water, sea salt (1,7%), fava bean preparation, emulsifier (lecithin), natural flavouring, colour (carotenes).",N/A
"Alpro® Barista Mandeldrink, 1 L, UHT","Alpro, Starbucks",24.0,0.5,1.2,2.5,0.08,2.6,5411188129899,"Wasser, Mandeln (2,5%), Zucker, Fruktose, Säureregulatoren (Kaliumphosphate), Calciumcarbonat, natürliche Aromen, Stabilisatoren (Gellan, Guarkernmehl), Meersalz. Kann Spuren von Schalenfrüchten enthalten.",N/A
"Alpro Joghurtalternative auf Sojabasis, Natur mit Hafer, 500 g",Alpro,55.0,3.8,2.0,1.9,0.09,3.0,5411188124269,"Sojabasis (Wasser, geschälte Sojabohnen (9,7%)), Hafer (3%), Zichorienwurzel - fasern, Zucker, Tricalciumcitrat, Säureregulatoren (Natriumcitrate, Citronensäure), Stabilisator (Pektine), natürliches Aroma, Meersalz, Antioxidationsmittel (stark tocopherolhaltige Extrakte, Fettsäureester der Ascorbinsäure), Vitamine (B12, D2), Joghurtkulturen (Str. thermophilus, L. bulgaricus). PO00 Kann Spuren von Schalenfrüchten (keine Erdnüsse) enthalten.",N/A
Brassé Ananas,CHERGUI,107.0,3.5,2.8,16.0,0.12,18.0,6111126001810,"Lait entier, préparation de fruits, sucre naturel, poudre de lait écrémé, amidon, ferments lactiques",N/A
"Onken Mango, Papaya & Passionfruit - 450 G",Onken,97.0,3.8,2.7,12.0,0.17,13.0,7610900037360,"yogurt (milk), sugar, mango (3,9%), papaya (3%), passion fruit juice (0,6%), mango puree (0,5%), modified tapioca starch, thickeners: pectin, guar gum, natural flavouring: turmeric extract",N/A
Chocolate,Kinder,566.0,8.7,35.0,53.3,0.313,53.5,80177616,"Fine _milk_ chocolate 40% (sugar, _milk_ powder, cocoa butter, cocoa mass, emulsifier (lecithins (_soya_)), vanillin), sugar, skimmed _milk_ powder, palm oil, concentrated _butter_, emulsifier (lecithins (_soya_)), vanillin.",N/A
Vanilla Gut-Loving Prebiotic* Yoghurt,Bio & Me,86.0,4.9,3.2,7.6,0.23,8.1,5060853640049,"yoghurt (milk), live cultures, chicory root fibre, natural flavouring, madagascan vanilla bean extract (0.1%)",N/A
Kefir,Yeo Valley Organic,81.0,4.0,2.0,9.7,0.1,11.6,5036589254218,"Organic MILK fermented with live kefir cultures, organic sugar (5%), organic mango purée (3.6%), organic passion fruit juice (1.5%), organic maize starch, organic concentrated lemon juice, natural flavourings. ALLERGY ADVICE: For allergens, see ingredients in BOLD. Suitable for vegetarians. Gluten free.",N/A
Light Coconut Milk,Blue dragon,62.0,0.5,6.2,1.0,0.1575,1.4,5010338013363,"water, coconut extract (25%) stabiliser (e466)  antioxidants (citric acid)",N/A
Organic Greek Yogurt,Kirkland,55.7,10.0,0.0,2.23,0.0904,3.9,0096619483556,"organic pasteurized grade a nonfat milk, live and active cultures (streptococcus thermophilus, lactobacillus bulgaricus, lactobacillus acidophilus, bifidus, lactobacillus casei).",N/A
"Not Milk 1,8",Alpro,44.0,0.7,1.8,0.0,0.12,5.7,5411188135005,"HAFERBASIS (Wasser, HAFER (8,7%)), Sonnenblumenöl, Zichorienwurzelfasern, Erbsenprotein, Calciumcarbonat, Säureregulator (Kaliumphosphate), natürliche Aromen, Meersalz, Emulgator (Lecithine (Sonnenblumen)), Stabilisator (Gellan), Vitamin D2. Von Natur aus laktosefrei.",N/A
Hipro saveur mangue,Danone,60.0,8.3,0.5,5.2,0.1775,5.5,3033491729218,"Lait écrémé protéines de lait, mangue (0.5%), épaississants (amidon modifié de maïs, pectine de fruits), arômes, édulcorants (acésulfame –K, sucralose), correcteurs d'acidité (acide citrique, citrate de sodium), ferments lactiques",N/A
fromage,Vache Qui Rit,230.0,10.5,18.0,6.5,1.7,6.5,6111028000867,,N/A
Rich & creamy coconut milk,"Amoy,Alifoods",165.0,0.5,17.0,2.5,0.15,2.9,5010928459502,"Coconut Extract 55%, Water, Thickener: Carboxy Methyl Cellulose, Emulsifier: Polysorbate 60",N/A
